folder,file,path,total_px_aoi,bands_used,valid_allbands_px,valid_allbands_pct,null_anyband_px,null_anyband_pct,geom_match_ref,band_mapping,band_confidence,VV_valid_px,VV_valid_pct,VV_null_px,VV_null_pct,VH_valid_px,VH_valid_pct,VH_null_px,VH_null_pct,angle_valid_px,angle_valid_pct,angle_null_px,angle_null_pct,VVVH_ratio_valid_px,VVVH_ratio_valid_pct,VVVH_ratio_null_px,VVVH_ratio_null_pct
S1_2020_04,S1_2020_31.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_04\S1_2020_31.tif,4837824,"VV,VH,angle,VVVH_ratio",500164,10.338615046764826,4337660,89.66138495323517,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",500164,10.338615046764826,4337660,89.66138495323517,1087796,22.485233030387214,3750028,77.51476696961278,1518936,31.39709092352264,3318888,68.60290907647736,1087796,22.485233030387214,3750028,77.51476696961278
S1_2020_04,S1_2020_34.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_04\S1_2020_34.tif,4836008,"VV,VH,angle,VVVH_ratio",0,0.0,4836008,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 4, ""VH"": 1, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.7, ""VH"": 0.7}",253859,5.249350290570239,4582149,94.75064970942977,253859,5.249350290570239,4582149,94.75064970942977,1892913,39.142056836961395,2943095,60.857943163038605,0,0.0,4836008,100.0
S1_2020_04,S1_2020_35.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_04\S1_2020_35.tif,4836008,"VV,VH,angle,VVVH_ratio",500100,10.341173960009991,4335908,89.65882603999,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",500100,10.341173960009991,4335908,89.65882603999,1087720,22.492105058552426,3748288,77.50789494144757,1518467,31.399182962476488,3317541,68.60081703752351,1087720,22.492105058552426,3748288,77.50789494144757
S1_2020_08,S1_2020_69.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_08\S1_2020_69.tif,4836008,"VV,VH,angle,VVVH_ratio",0,0.0,4836008,100.0,True,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",253128,5.23423451739534,4582880,94.76576548260466,0,0.0,4836008,100.0,1892063,39.12448035652547,2943945,60.87551964347453,253128,5.23423451739534,4582880,94.76576548260466
S1_2020_08,S1_2020_70.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_08\S1_2020_70.tif,4836008,"VV,VH,angle,VVVH_ratio",499022,10.318882847174777,4336986,89.68111715282522,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1085437,22.444896699922747,3750571,77.55510330007725,499022,10.318882847174777,4336986,89.68111715282522,1517804,31.385473307736465,3318204,68.61452669226354,1085437,22.444896699922747,3750571,77.55510330007725
S1_2020_08,S1_2020_73.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_08\S1_2020_73.tif,4837824,"VV,VH,angle,VVVH_ratio",0,0.0,4837824,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",253439,5.238698224656375,4584385,94.76130177534363,0,0.0,4837824,100.0,1888451,39.03513232395391,2949373,60.96486767604609,253439,5.238698224656375,4584385,94.76130177534363
S1_2020_08,S1_2020_74.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_08\S1_2020_74.tif,4837824,"VV,VH,angle,VVVH_ratio",497967,10.293202067706472,4339857,89.70679793229353,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1082332,22.37228969057163,3755492,77.62771030942837,497967,10.293202067706472,4339857,89.70679793229353,1513570,31.28617328782527,3324254,68.71382671217474,1082332,22.37228969057163,3755492,77.62771030942837
S1_2020_11,S1_2020_100.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_11\S1_2020_100.tif,4837824,"VV,VH,angle,VVVH_ratio",0,0.0,4837824,100.0,True,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",254613,5.262965333174584,4583211,94.73703466682541,0,0.0,4837824,100.0,1892971,39.12856275879404,2944853,60.87143724120596,254613,5.262965333174584,4583211,94.73703466682541
S1_2020_11,S1_2020_101.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_11\S1_2020_101.tif,4836008,"VV,VH,angle,VVVH_ratio",498987,10.318159109745062,4337021,89.68184089025493,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1083449,22.40378841391495,3752559,77.59621158608505,498987,10.318159109745062,4337021,89.68184089025493,1516409,31.35662720160926,3319599,68.64337279839074,1083449,22.40378841391495,3752559,77.59621158608505
S1_2020_11,S1_2020_104.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_11\S1_2020_104.tif,4836008,"VV,VH,angle,VVVH_ratio",0,0.0,4836008,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 4, ""VH"": 1, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.7, ""VH"": 0.7}",254654,5.265789469330903,4581354,94.7342105306691,254654,5.265789469330903,4581354,94.7342105306691,1897454,39.235956598913816,2938554,60.764043401086184,0,0.0,4836008,100.0
S1_2020_11,S1_2020_105.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_11\S1_2020_105.tif,4833345,"VV,VH,angle,VVVH_ratio",500976,10.364995670700106,4332369,89.63500432929989,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1088656,22.523862873434442,3744689,77.47613712656556,500976,10.364995670700106,4332369,89.63500432929989,1521873,31.486951583220318,3311472,68.51304841677968,1088656,22.523862873434442,3744689,77.47613712656556
S1_2020_11,S1_2020_96.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_11\S1_2020_96.tif,4836008,"VV,VH,angle,VVVH_ratio",0,0.0,4836008,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",254683,5.266389137486952,4581325,94.73361086251305,0,0.0,4836008,100.0,1893572,39.15568377885231,2942436,60.84431622114769,254683,5.266389137486952,4581325,94.73361086251305
S1_2020_11,S1_2020_97.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2020_11\S1_2020_97.tif,4836008,"VV,VH,angle,VVVH_ratio",499462,10.327981260576905,4336546,89.6720187394231,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",499462,10.327981260576905,4336546,89.6720187394231,1084982,22.435488113336454,3751026,77.56451188666354,1518021,31.389960479800695,3317987,68.61003952019931,1084982,22.435488113336454,3751026,77.56451188666354
S1_2021_02,S1_2021_12.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_02\S1_2021_12.tif,4836008,"VV,VH,angle,VVVH_ratio",253818,5.248502483866859,4582190,94.75149751613314,True,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 1, ""VH"": 4, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.3, ""VH"": 0.3}",253818,5.248502483866859,4582190,94.75149751613314,253818,5.248502483866859,4582190,94.75149751613314,1893381,39.15173424030729,2942627,60.84826575969271,253818,5.248502483866859,4582190,94.75149751613314
S1_2021_02,S1_2021_13.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_02\S1_2021_13.tif,4836008,"VV,VH,angle,VVVH_ratio",70,0.001447474859429513,4835938,99.99855252514057,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",70,0.001447474859429513,4835938,99.99855252514057,1085789,22.45217543064445,3750219,77.54782456935556,1517879,31.38702417365728,3318129,68.61297582634272,1085789,22.45217543064445,3750219,77.54782456935556
S1_2021_02,S1_2021_16.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_02\S1_2021_16.tif,4836008,"VV,VH,angle,VVVH_ratio",253652,5.245069900628783,4582356,94.75493009937122,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",253652,5.245069900628783,4582356,94.75493009937122,253652,5.245069900628783,4582356,94.75493009937122,1896294,39.21196987267184,2939714,60.78803012732816,253652,5.245069900628783,4582356,94.75493009937122
S1_2021_02,S1_2021_17.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_02\S1_2021_17.tif,4833345,"VV,VH,angle,VVVH_ratio",961,0.019882710627939865,4832384,99.98011728937206,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",961,0.019882710627939865,4832384,99.98011728937206,1089190,22.534911122628326,3744155,77.46508887737167,1522768,31.505468779902944,3310577,68.49453122009706,1089190,22.534911122628326,3744155,77.46508887737167
S1_2021_03,S1_2021_20.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_03\S1_2021_20.tif,4837824,"VV,VH,angle,VVVH_ratio",251770,5.204199243296159,4586054,94.79580075670384,True,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",251770,5.204199243296159,4586054,94.79580075670384,251770,5.204199243296159,4586054,94.79580075670384,1897620,39.22465968170814,2940204,60.77534031829186,251770,5.204199243296159,4586054,94.79580075670384
S1_2021_03,S1_2021_21.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_03\S1_2021_21.tif,4837824,"VV,VH,angle,VVVH_ratio",2604,0.053825852284002065,4835220,99.946174147716,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",2604,0.053825852284002065,4835220,99.946174147716,1091768,22.567336058525484,3746056,77.43266394147452,1525632,31.535500257967218,3312192,68.46449974203279,1091768,22.567336058525484,3746056,77.43266394147452
S1_2021_04,S1_2021_24.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_04\S1_2021_24.tif,4836008,"VV,VH,angle,VVVH_ratio",252524,5.22174487717969,4583484,94.77825512282031,True,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",252524,5.22174487717969,4583484,94.77825512282031,252524,5.22174487717969,4583484,94.77825512282031,1894116,39.166932726331304,2941892,60.833067273668696,252524,5.22174487717969,4583484,94.77825512282031
S1_2021_04,S1_2021_25.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_04\S1_2021_25.tif,4836008,"VV,VH,angle,VVVH_ratio",1379,0.028515254730761407,4834629,99.97148474526924,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1379,0.028515254730761407,4834629,99.97148474526924,1089279,22.52434239149315,3746729,77.47565760850685,1520688,31.44510927194496,3315320,68.55489072805504,1089279,22.52434239149315,3746729,77.47565760850685
S1_2021_04,S1_2021_28.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_04\S1_2021_28.tif,4836008,"VV,VH,angle,VVVH_ratio",252285,5.216802784445353,4583723,94.78319721555465,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",252285,5.216802784445353,4583723,94.78319721555465,252285,5.216802784445353,4583723,94.78319721555465,1892927,39.14234633193328,2943081,60.85765366806672,252285,5.216802784445353,4583723,94.78319721555465
S1_2021_04,S1_2021_29.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_04\S1_2021_29.tif,4836008,"VV,VH,angle,VVVH_ratio",1399,0.028928818976312696,4834609,99.97107118102369,False,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 1, ""VH"": 4, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.3, ""VH"": 0.3}",1087793,22.493614568048688,3748215,77.50638543195132,1087793,22.493614568048688,3748215,77.50638543195132,1519567,31.42192899598181,3316441,68.57807100401818,1399,0.028928818976312696,4834609,99.97107118102369
S1_2021_05,S1_2021_32.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_05\S1_2021_32.tif,4836008,"VV,VH,angle,VVVH_ratio",252209,5.215231240312257,4583799,94.78476875968774,True,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",252209,5.215231240312257,4583799,94.78476875968774,252209,5.215231240312257,4583799,94.78476875968774,1896917,39.22485239892076,2939091,60.77514760107924,252209,5.215231240312257,4583799,94.78476875968774
S1_2021_05,S1_2021_33.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_05\S1_2021_33.tif,4836008,"VV,VH,angle,VVVH_ratio",2303,0.047621922875230975,4833705,99.95237807712476,False,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 1, ""VH"": 4, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.3, ""VH"": 0.3}",1091065,22.56127367862088,3744943,77.43872632137912,1091065,22.56127367862088,3744943,77.43872632137912,1524607,31.526147185860733,3311401,68.47385281413926,2303,0.047621922875230975,4833705,99.95237807712476
S1_2021_05,S1_2021_36.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_05\S1_2021_36.tif,4836008,"VV,VH,angle,VVVH_ratio",252598,5.22327506488823,4583410,94.77672493511177,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",252598,5.22327506488823,4583410,94.77672493511177,252598,5.22327506488823,4583410,94.77672493511177,1893547,39.15516682354537,2942461,60.84483317645463,252598,5.22327506488823,4583410,94.77672493511177
S1_2021_05,S1_2021_37.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_05\S1_2021_37.tif,4836008,"VV,VH,angle,VVVH_ratio",1490,0.030810536293571063,4834518,99.96918946370643,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1490,0.030810536293571063,4834518,99.96918946370643,1088366,22.505463183683734,3747642,77.49453681631627,1520180,31.434604740107957,3315828,68.56539525989204,1088366,22.505463183683734,3747642,77.49453681631627
S1_2021_05,S1_2021_40.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_05\S1_2021_40.tif,4836008,"VV,VH,angle,VVVH_ratio",253282,5.2374189620860845,4582726,94.76258103791392,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",253282,5.2374189620860845,4582726,94.76258103791392,253282,5.2374189620860845,4582726,94.76258103791392,1895385,39.19317337771153,2940623,60.80682662228847,253282,5.2374189620860845,4582726,94.76258103791392
S1_2021_05,S1_2021_41.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_05\S1_2021_41.tif,4836008,"VV,VH,angle,VVVH_ratio",1253,0.02590979998378828,4834755,99.9740902000162,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",1090973,22.559371283091345,3745035,77.44062871690866,1253,0.02590979998378828,4834755,99.9740902000162,1521699,31.46601494455758,3314309,68.53398505544243,1090973,22.559371283091345,3745035,77.44062871690866
S1_2021_09,S1_2021_72.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_09\S1_2021_72.tif,4836008,"VV,VH,angle,VVVH_ratio",254262,5.2576836101180975,4581746,94.7423163898819,True,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",254262,5.2576836101180975,4581746,94.7423163898819,254284,5.258138530788204,4581724,94.7418614692118,1895143,39.188169250340366,2940865,60.811830749659634,254284,5.258138530788204,4581724,94.7418614692118
S1_2021_09,S1_2021_73.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_09\S1_2021_73.tif,4836008,"VV,VH,angle,VVVH_ratio",181,0.0037427564222391693,4835827,99.99625724357776,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",181,0.0037427564222391693,4835827,99.99625724357776,1088422,22.506621163571275,3747586,77.49337883642872,1520414,31.439443441780906,3315594,68.56055655821909,1088422,22.506621163571275,3747586,77.49337883642872
S1_2021_09,S1_2021_76.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_09\S1_2021_76.tif,4837824,"VV,VH,angle,VVVH_ratio",254590,5.2624899128203095,4583234,94.73751008717969,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",254590,5.2624899128203095,4583234,94.73751008717969,255133,5.273713967271236,4582691,94.72628603272877,1895622,39.18336012223678,2942202,60.81663987776322,255133,5.273713967271236,4582691,94.72628603272877
S1_2021_09,S1_2021_77.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_09\S1_2021_77.tif,4837824,"VV,VH,angle,VVVH_ratio",0,0.0,4837824,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",1088160,22.49275707425487,3749664,77.50724292574513,0,0.0,4837824,100.0,1519069,31.399840093397362,3318755,68.60015990660264,1088160,22.49275707425487,3749664,77.50724292574513
S1_2021_09,S1_2021_80.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_09\S1_2021_80.tif,4836008,"VV,VH,angle,VVVH_ratio",254234,5.257104620174325,4581774,94.74289537982567,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 5, ""VH"": 1}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.7, ""VH"": 0.7}",254234,5.257104620174325,4581774,94.74289537982567,255236,5.277824188876445,4580772,94.72217581112355,1893787,39.160129594491984,2942221,60.839870405508016,255236,5.277824188876445,4580772,94.72217581112355
S1_2021_09,S1_2021_81.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_09\S1_2021_81.tif,4837824,"VV,VH,angle,VVVH_ratio",0,0.0,4837824,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",1086793,22.464500568850788,3751031,77.5354994311492,0,0.0,4837824,100.0,1517738,31.37232772419997,3320086,68.62767227580002,1086793,22.464500568850788,3751031,77.5354994311492
S1_2021_10,S1_2021_83.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_10\S1_2021_83.tif,4837824,"VV,VH,angle,VVVH_ratio",254561,5.261890469764919,4583263,94.73810953023508,True,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 1, ""VH"": 4, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.3, ""VH"": 0.3}",254752,5.26583852575042,4583072,94.73416147424958,254752,5.26583852575042,4583072,94.73416147424958,1897527,39.222737329840854,2940297,60.777262670159146,254561,5.261890469764919,4583263,94.73810953023508
S1_2021_10,S1_2021_84.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_10\S1_2021_84.tif,4837824,"VV,VH,angle,VVVH_ratio",0,0.0,4837824,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",1090451,22.540113075630696,3747373,77.4598869243693,0,0.0,4837824,100.0,1522528,31.47133918059028,3315296,68.52866081940972,1090451,22.540113075630696,3747373,77.4598869243693
