folder,file,band,n,min,p25,median,mean,p75,max,std,iqr
S1_2020_02,S1_2020_11.tif,VV,253686.0,-21.8376522064209,-10.918793678283691,-9.639833927154541,-9.497624397277832,-8.13501238822937,3.6275033950805664,2.278155565261841,2.7837812900543213
S1_2020_02,S1_2020_11.tif,VH,,,,,,,,,
S1_2020_02,S1_2020_11.tif,angle,1894960.0,44.161441802978516,44.796546936035156,45.194963455200195,45.18951416015625,45.592864990234375,45.999996185302734,0.47135478258132935,0.7963180541992188
S1_2020_02,S1_2020_11.tif,VVVH_ratio,253686.0,2.7054035663604736,5.420563101768494,5.886636734008789,5.948275089263916,6.380121111869812,18.01229476928711,0.8846065998077393,0.9595580101013184
S1_2020_02,S1_2020_12.tif,VV,500029.0,-67.70925903320312,-18.366548538208008,7.837674140930176,-0.252798467874527,17.234086990356445,73.18424987792969,19.3002986907959,35.60063552856445
S1_2020_02,S1_2020_12.tif,VH,1087511.0,-20.289249420166016,-10.003173351287842,-8.816208839416504,-8.641475677490234,-7.438487768173218,3.175042152404785,1.9528310298919678,2.564685583114624
S1_2020_02,S1_2020_12.tif,angle,1520878.0,44.49187088012695,45.05430221557617,45.36296272277832,45.357505798339844,45.67652893066406,45.999996185302734,0.375212162733078,0.6222267150878906
S1_2020_02,S1_2020_12.tif,VVVH_ratio,1087511.0,0.9810364842414856,5.639146566390991,6.059688568115234,6.13900899887085,6.530414581298828,12.871734619140625,0.7651870250701904,0.8912680149078369
S1_2020_02,S1_2020_15.tif,VV,254059.0,-22.636709213256836,-10.858585357666016,-9.56976318359375,-9.406414031982422,-8.001867294311523,1.3834733963012695,2.3650014400482178,2.856718063354492
S1_2020_02,S1_2020_15.tif,VH,,,,,,,,,
S1_2020_02,S1_2020_15.tif,angle,1900007.0,44.15803909301758,44.793256759643555,45.192806243896484,45.18730545043945,45.59181785583496,45.999996185302734,0.4726334810256958,0.7985610961914062
S1_2020_02,S1_2020_15.tif,VVVH_ratio,254059.0,1.4803110361099243,5.345177412033081,5.823169708251953,5.878663063049316,6.334255218505859,17.488807678222656,0.8609046936035156,0.9890778064727783
S1_2020_02,S1_2020_16.tif,VV,502150.0,-65.62809753417969,-18.498900413513184,11.037607192993164,0.9913830161094666,18.011106491088867,76.46395874023438,19.627620697021484,36.51000690460205
S1_2020_02,S1_2020_16.tif,VH,1092415.0,-19.605979919433594,-9.994991302490234,-8.811821937561035,-8.619156837463379,-7.433027505874634,5.000675678253174,1.9955846071243286,2.5619637966156006
S1_2020_02,S1_2020_16.tif,angle,1526503.0,44.48707962036133,45.050968170166016,45.36079788208008,45.355308532714844,45.67545700073242,45.999996185302734,0.3764820098876953,0.6244888305664062
S1_2020_02,S1_2020_16.tif,VVVH_ratio,1092415.0,0.36286598443984985,5.5678112506866455,5.9947028160095215,6.072638511657715,6.468269109725952,13.719775199890137,0.77544105052948,0.9004578590393066
