idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,SR_B5_norm,SR_B6_norm,SR_B7_norm,NDVI_norm,EVI_norm,NBR_norm,NDWI_norm,VV,VH,angle,VVVH_ratio,VV_Difference,VH_Difference,VHVV_Difference,l8_found,l8_file,l8_year,l8_bimonth_start_month,l8_bimonth_label,l8_selection_rule,s1_found,s1_file,s1_date,s1_scene_index
128.0,5.47269,-73.55202,309.01,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,279.0,1.3,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,21,-0.5962462425231934,-0.27171169221401215,0.24958810955286026,-0.24526266753673553,-0.5815051198005676,0.027375356294214725,1.2978092432022095,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,current_bimonth_fallback_next_available,False,,,
132.0,5.80457,-73.13973,313.31,0.59,0.7,2014-07-23,0540,N,VIIRS,n,2,275.98,3.4,N,0.0,2014-07-23,2014.0,7.0,23.0,638.0,Paipa,Boyacá,PAIPA,BOYACA,1.0,2014-07-23,PAIPA,2014-07-22,1.0,1.0,ventana_5dias,2014-07-23,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,22,1.521454095840454,0.26788580417633057,0.025329409167170525,1.3738256692886353,1.8981232643127441,1.395018219947815,-0.3170159161090851,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
133.0,5.78899,-73.57718,332.18,0.41,0.37,2014-09-30,1831,N,VIIRS,l,2,305.32,3.73,D,0.0,2014-09-30,2014.0,9.0,30.0,603.0,Gachantivá,Boyacá,GACHANTIVA,BOYACA,1.0,2014-09-30,GACHANTIVA,2014-09-29,1.0,1.0,ventana_5dias,2014-09-30,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,23,0.7069363594055176,0.6590404510498047,0.46993404626846313,0.7349006533622742,0.7901949286460876,0.46065017580986023,0.2547314465045929,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
134.0,5.78715,-73.57243,341.18,0.5,0.49,2014-09-29,1850,N,VIIRS,n,2,294.37,11.13,D,0.0,2014-09-29,2014.0,9.0,29.0,603.0,Gachantivá,Boyacá,GACHANTIVA,BOYACA,1.0,2014-09-29,GACHANTIVA,2014-09-29,0.0,0.0,exacta,2014-09-29,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,24,0.12962853908538818,0.1430101990699768,0.05518942326307297,0.6236470341682434,0.29818880558013916,0.4359003007411957,0.13235564529895782,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
135.0,5.78556,-73.5767,334.2,0.41,0.37,2014-09-30,1831,N,VIIRS,n,2,303.33,2.36,D,0.0,2014-09-30,2014.0,9.0,30.0,603.0,Gachantivá,Boyacá,GACHANTIVA,BOYACA,1.0,2014-09-30,GACHANTIVA,2014-09-29,1.0,1.0,ventana_5dias,2014-09-30,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,25,0.7028661966323853,-0.14714208245277405,-0.23929163813591003,1.3623276948928833,1.1641703844070435,1.3155255317687988,-0.5941928029060364,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
136.0,5.78266,-73.57153,336.87,0.5,0.49,2014-09-29,1850,N,VIIRS,n,2,296.72,5.19,D,0.0,2014-09-29,2014.0,9.0,29.0,603.0,Gachantivá,Boyacá,GACHANTIVA,BOYACA,1.0,2014-09-29,GACHANTIVA,2014-09-29,0.0,0.0,exacta,2014-09-29,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,26,0.6011080145835876,0.09373319149017334,-0.05518953502178192,1.1840990781784058,0.9682486057281494,0.9479385614395142,-0.24348030984401703,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
143.0,5.47876,-73.52623,304.88,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,281.0,0.99,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,27,-0.07422687858343124,1.2499046325683594,1.9394564628601074,-1.7928906679153442,-1.0366554260253906,-0.8517926335334778,3.0057196617126465,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,current_bimonth_fallback_next_available,False,,,
145.0,5.4789,-73.52663,306.47,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,274.67,1.42,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,28,-0.6279042363166809,-0.2704874277114868,0.27203458547592163,-0.8158742189407349,-0.763641893863678,-0.08186017721891403,2.026034355163574,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
163.0,5.46995,-73.54886,297.38,0.39,0.44,2014-10-02,0650,N,VIIRS,n,2,274.06,1.12,N,2.0,2014-02-10,2014.0,2.0,10.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-10,SAMACA,2014-02-08,2.0,2.0,ventana_5dias,2014-02-10,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,29,-0.5962462425231934,-0.27171169221401215,0.24958810955286026,-0.24526266753673553,-0.5815051198005676,0.027375356294214725,1.2978092432022095,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
190.0,5.47122,-73.55272,299.91,0.46,0.47,2014-12-02,0606,N,VIIRS,n,2,279.22,1.04,N,2.0,2014-02-12,2014.0,2.0,12.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-12,SAMACA,2014-02-15,-3.0,3.0,ventana_5dias,2014-02-12,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,30,-0.5962462425231934,-0.27171169221401215,0.24958810955286026,-0.24526266753673553,-0.5815051198005676,0.027375356294214725,1.2978092432022095,0.6911357939243317,0.587265819311142,-0.12227585539221764,0.6454354524612427,0.5030908584594727,0.3820801079273224,0.5463662147521973,True,L8_2017_ene_feb_normalizado.tif,2017,1,ene_feb,next_bimonth_fallback_next_available,False,,,
