idx_firms;latitude;longitude;brightness;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_t31;frp;daynight;type;acq_date_n;anio;mes;dia;index_righ;MpNombre;Depto;mpnombre_s;depto_std;join_ok;fecha_FIRM;mpnombre_1;fecha_UNGR;dif_dias_m;dif_dias_a;tipo_coinc;fire_date;orb_same;img_same;idx_same;slice_same;orb_post30;img_post30;idx_post30;slice_post;orb_pre30;img_pre30;idx_pre30;slice_pre3;dt_post_da;dt_pre_day;label;id;point_id;SR_B5_norm;SR_B6_norm;SR_B7_norm;NDVI_norm;EVI_norm;NBR_norm;NDWI_norm;VV;VH;angle;VVVH_ratio;VV_Difference;VH_Difference;VHVV_Difference;l8_found;l8_file;l8_year;l8_bimonth_start_month;l8_bimonth_label;l8_selection_rule;s1_found;s1_file;s1_date;s1_scene_index
1386;5.44828;-73.58935;301.93;0.41;0.37;30/12/2018;629;N20;VIIRS;n;2;278;0.78;N;0;30/12/2018;2018;12;30;539;Samacá;Boyacá;SAMACA;BOYACA;1;30/12/2018;SAMACA;3/01/2019;-4;4;ventana_5dias;30/12/2018;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;29;-31;1;;251;-0.944032967;-0.904047847;-0.570428431;0.179559931;-0.61832881;0.430565596;0.877810717;0.528269768;0.421606272;4.688018322;0.793241978;1.049509764;0.704840064;0.237648085;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;next_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
1401;5.46732;-73.55676;305.83;0.41;0.37;30/12/2018;629;N20;VIIRS;n;2;280.27;1.54;N;2;30/12/2018;2018;12;30;539;Samacá;Boyacá;SAMACA;BOYACA;1;30/12/2018;SAMACA;3/01/2019;-4;4;ventana_5dias;30/12/2018;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;29;-31;1;;252;-0.984736264;-0.553906262;0.095551893;-1.188735604;-1.087587476;-0.377398074;2.586356401;1.366369128;1.350805044;4.763800621;0.93747437;0.238783747;-0.35131374;-0.088499658;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;next_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
1406;5.46765;-73.55824;296.13;0.46;0.39;31/12/2018;610;N20;VIIRS;n;2;277.99;1.1;N;0;31/12/2018;2018;12;31;539;Samacá;Boyacá;SAMACA;BOYACA;1;31/12/2018;SAMACA;3/01/2019;-3;3;ventana_5dias;31/12/2018;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;28;-32;1;;253;-1.179207325;-0.906496406;-0.399917662;-0.354729772;-1.034516454;0.197742745;1.252488971;0.321186125;0.782362223;4.760631561;-0.75958842;0.927608371;0.423184246;0.052040547;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;next_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
1433;5.46464;-73.55602;295.83;0.48;0.65;30/12/2018;539;N;VIIRS;n;2;279.15;1.67;N;2;30/12/2018;2018;12;30;539;Samacá;Boyacá;SAMACA;BOYACA;1;30/12/2018;SAMACA;3/01/2019;-4;4;ventana_5dias;30/12/2018;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;29;-31;1;;255;-1.400361776;-1.034738779;-0.144563481;-1.98232007;-1.47011888;-0.681700408;3.437717915;1.794521809;1.962935805;4.763868809;0.657940507;-0.049888652;1.380989075;2.139130354;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;next_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
1661;5.47199;-73.5522;300.39;0.39;0.44;1/01/2019;642;N;VIIRS;n;2;279.18;1.54;N;2;1/01/2019;2019;1;1;539;Samacá;Boyacá;SAMACA;BOYACA;1;1/01/2019;SAMACA;3/01/2019;-2;2;ventana_5dias;1/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;27;-33;1;;319;-1.128780603;-0.505853593;0.337314606;-1.551450372;-1.266833067;-0.737845242;2.912853479;1.201905489;1.078025222;4.775290489;1.141599417;-0.532126486;-0.596639097;0.445065945;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;current_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
1868;5.4714;-73.54858;306.66;0.39;0.44;1/01/2019;642;N;VIIRS;n;2;278.62;1.33;N;2;1/01/2019;2019;1;1;539;Samacá;Boyacá;SAMACA;BOYACA;1;1/01/2019;SAMACA;3/01/2019;-2;2;ventana_5dias;1/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;27;-33;1;;346;-1.052348852;-0.384038627;0.802718401;-1.515706062;-1.157934666;-0.872500837;2.863868952;0.103457332;0.069859855;4.782289028;0.413682789;1.631293058;0.759402215;-0.310174644;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;current_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
2097;5.45077;-73.57368;302.78;0.39;0.44;1/01/2019;642;N;VIIRS;n;2;278.6;0.7;N;2;1/01/2019;2019;1;1;539;Samacá;Boyacá;SAMACA;BOYACA;1;1/01/2019;SAMACA;3/01/2019;-2;2;ventana_5dias;1/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;27;-33;1;;409;-0.748883486;-0.500650465;0.165156513;-0.317912757;-0.681568503;0.072225735;1.270940423;0.53994137;0.535995007;4.721800327;0.534528434;0.210963354;1.77651;2.305989981;True;L8_2019_ene_feb_normalizado.tif;2019;1;ene_feb;current_bimonth;True;S1_2019-01-04_0_prepost_indices_normalizado.tif;4/01/2019;0
1517;5.47855;-73.52509;306.3;0.41;0.37;16/02/2019;629;N20;VIIRS;n;2;284.55;1.81;N;2;16/02/2019;2019;2;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/02/2019;SAMACA;17/02/2019;-1;1;ventana_5dias;16/02/2019;77;16/02/2019 0:00;7;7;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;29;-43;1;;262;-0.791169584;-0.272935957;0.79654032;-1.299871325;-1.032411218;-0.405478179;2.510544777;1.281960726;1.038860321;-0.115015253;1.484135151;0.727760732;1.183124065;1.105844378;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
1520;5.47764;-73.52518;301.02;0.45;0.39;17/02/2019;610;N20;VIIRS;n;2;280.54;1.46;N;2;17/02/2019;2019;2;17;539;Samacá;Boyacá;SAMACA;BOYACA;1;17/02/2019;SAMACA;17/02/2019;0;0;exacta;17/02/2019;<NA>;<NA>;<NA>;<NA>;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;28;-44;1;;265;-0.720391214;-0.145917803;0.420922577;-0.888528645;-0.839134395;-0.448484123;2.02752924;0.954906404;0.68539685;-0.115427017;1.404358745;0.655989528;0.424953312;0.338088632;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
1526;5.4795;-73.52477;301.59;0.4;0.37;21/01/2019;616;N20;VIIRS;n;2;281.63;1.23;N;2;21/01/2019;2019;1;21;539;Samacá;Boyacá;SAMACA;BOYACA;1;21/01/2019;SAMACA;24/01/2019;-3;3;ventana_5dias;21/01/2019;<NA>;<NA>;<NA>;<NA>;77;16/02/2019 0:00;7;7;77;18/12/2018 0:00;58;7;26;-34;1;;268;-0.875741959;-0.669905961;-0.18904458;-0.183115765;-0.708773136;0.135352418;1.344099641;0.593767405;0.582062483;4.904486179;0.578767896;0.618706286;-0.057339679;-0.159058198;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1527;5.47999;-73.52584;302.39;0.39;0.44;25/01/2019;642;N20;VIIRS;n;2;281.82;1.16;N;2;25/01/2019;2019;1;25;539;Samacá;Boyacá;SAMACA;BOYACA;1;25/01/2019;SAMACA;24/01/2019;1;1;ventana_5dias;25/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;27;-33;1;;269;-0.572389603;-0.647869051;-0.378500909;0.578924239;-0.263150573;0.705832005;0.335035861;0.114382423;0.099100024;4.902367592;0.371545255;0.29161337;0.514738798;0.81899327;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1535;5.48063;-73.526;311.18;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;282.55;1.3;N;2;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;277;-0.287466794;-0.513046205;-0.29200995;0.682475984;0.040403504;0.896314144;0.220926449;0.113156103;0.161000356;4.902697086;0.208757102;0.645159662;0.374718368;0.293571413;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1536;5.479;-73.51569;303.08;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;280.62;0.84;N;0;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;278;0.684662819;0.33170101;0.510914266;0.426829994;0.608890057;0.75679493;0.629083216;1.391051412;0.971910179;4.923201561;1.985806704;-4.554021835;-0.008170059;5.305668354;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1537;5.47734;-73.52651;303.7;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;282.41;0.81;N;2;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;279;0.019955926;1.002754688;1.452224255;-1.130821466;-0.632033288;-0.595953166;2.377630234;-0.063906126;0.167763427;4.900152683;-0.343606561;0.902219236;0.249902278;-0.114033818;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1538;5.47569;-73.53738;297.33;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;281.09;0.72;N;0;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;280;-0.822488487;-0.981942117;-0.643121958;0.82058543;-0.44133088;1.002479196;0.398943067;0.353241235;0.252603143;4.877176285;0.698740721;0.482457101;0.767841935;0.900754809;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1543;5.47186;-73.53446;303.75;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;282.12;0.71;N;0;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;284;-0.481259525;-0.054097485;0.447693557;-0.722355306;-0.680650055;-0.121954955;2.138476849;-0.536746204;-0.319348186;4.881224155;-0.520390391;0.16616872;0.406079531;0.829402745;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1546;5.46858;-73.53499;298.12;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;281.25;0.71;N;0;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;287;-0.411724806;0.256867468;0.72775954;-0.581171691;-0.568586111;-0.413888782;1.704577565;-0.070052467;0.24328506;4.878798962;-0.556267798;0.724410474;0.460158706;0.305663854;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1547;5.46803;-73.53153;296.51;0.38;0.36;26/01/2019;623;N20;VIIRS;n;2;280.8;0.71;N;0;26/01/2019;2019;1;26;539;Samacá;Boyacá;SAMACA;BOYACA;1;26/01/2019;SAMACA;24/01/2019;2;2;ventana_5dias;26/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;26;-34;1;;288;0.723670125;0.523146391;0.532537103;0.46238929;0.776542902;0.574999213;0.705411255;0.115210161;0.116855867;4.885841846;0.328414291;-0.058669575;0.550029278;1.224578857;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1686;5.47973;-73.51315;307.05;0.38;0.36;19/02/2019;623;N;VIIRS;n;2;279.91;1.36;N;2;19/02/2019;2019;2;19;539;Samacá;Boyacá;SAMACA;BOYACA;1;19/02/2019;SAMACA;17/02/2019;2;2;ventana_5dias;19/02/2019;<NA>;<NA>;<NA>;<NA>;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;26;-46;1;;324;0.931030631;0.939398706;1.051894546;0.336914957;0.753927946;0.562223852;0.809000909;1.186985612;0.503048956;-0.081263073;2.574204445;-0.712347269;-0.542306006;0.693955541;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
1692;5.55225;-73.43688;339.31;0.49;0.4;21/02/2019;1829;N;VIIRS;n;2;303.45;6.05;D;0;21/02/2019;2019;2;21;540;Cucaita;Boyacá;CUCAITA;BOYACA;1;21/02/2019;CUCAITA;21/02/2019;0;0;exacta;21/02/2019;150;21/02/2019 0:00;9;25;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;24;-48;1;;325;-0.109955296;0.307674587;0.500617802;0.018994803;-0.200735986;-0.039585821;0.845532954;2.013004065;1.278186917;0.167913213;3.077870131;4.755671501;2.543541193;-1.594571471;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
1725;5.47732;-73.52555;303.07;0.45;0.39;24/01/2019;610;N;VIIRS;n;2;283.46;1.55;N;2;24/01/2019;2019;1;24;539;Samacá;Boyacá;SAMACA;BOYACA;1;24/01/2019;SAMACA;24/01/2019;0;0;exacta;24/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;28;-32;1;;334;-0.808129311;-0.373938352;0.134266898;-0.689664841;-0.833040476;-0.277989656;1.80583179;0.119977877;0.298360407;4.901825428;-0.123645999;0.631150424;0.005864034;-0.10181275;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1726;5.47736;-73.52726;302.27;0.41;0.37;23/01/2019;629;N;VIIRS;n;2;283.32;1.12;N;2;23/01/2019;2019;1;23;539;Samacá;Boyacá;SAMACA;BOYACA;1;23/01/2019;SAMACA;24/01/2019;-1;1;ventana_5dias;23/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;29;-31;1;;335;0.105206624;0.528349459;0.826194465;-0.757903874;-0.331585616;0.016287351;1.982455015;-0.318560213;-0.06753882;4.898591042;-0.508303821;0.676947594;0.992525637;0.947110176;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1727;5.47744;-73.52711;302.55;0.41;0.37;23/01/2019;629;N;VIIRS;n;2;283.59;1.33;N;2;23/01/2019;2019;1;23;539;Samacá;Boyacá;SAMACA;BOYACA;1;23/01/2019;SAMACA;24/01/2019;-1;1;ventana_5dias;23/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;29;-31;1;;336;0.105206624;0.528349459;0.826194465;-0.757903874;-0.331585616;0.016287351;1.982455015;-0.257958829;-0.093008906;4.899147511;-0.259742498;0.901187658;0.952097058;0.667638481;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1733;5.47778;-73.52753;296.98;0.46;0.47;15/02/2019;558;N;VIIRS;n;2;279.94;0.89;N;2;15/02/2019;2019;2;15;539;Samacá;Boyacá;SAMACA;BOYACA;1;15/02/2019;SAMACA;17/02/2019;-2;2;ventana_5dias;15/02/2019;<NA>;<NA>;<NA>;<NA>;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;30;-42;1;;337;-0.317089766;-0.217843741;0.087108642;-0.052653112;-0.312281728;0.362306416;1.115972877;-0.343633622;-0.269151539;-0.122672714;-0.065917648;0.336540401;0.267970055;0.497684628;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-02-16_1_prepost_indices_normalizado.tif;16/02/2019;1
1739;5.47806;-73.52402;297.04;0.38;0.36;19/02/2019;623;N;VIIRS;n;2;279.13;0.89;N;2;19/02/2019;2019;2;19;539;Samacá;Boyacá;SAMACA;BOYACA;1;19/02/2019;SAMACA;17/02/2019;2;2;ventana_5dias;19/02/2019;<NA>;<NA>;<NA>;<NA>;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;26;-46;1;;338;-0.649386644;-0.387099326;-0.105436601;-0.085102782;-0.560601234;0.067131549;1.146085382;1.036405683;0.886014462;-0.112269185;1.135017753;1.158643126;0.334327549;-0.288372338;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
1743;5.47861;-73.52748;303.02;0.38;0.36;19/02/2019;623;N;VIIRS;n;2;279.41;0.8;N;2;19/02/2019;2019;2;19;539;Samacá;Boyacá;SAMACA;BOYACA;1;19/02/2019;SAMACA;17/02/2019;2;2;ventana_5dias;19/02/2019;<NA>;<NA>;<NA>;<NA>;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;26;-46;1;;339;-0.677200437;-0.641441643;-0.204489276;0.07798849;-0.488845438;0.513392448;0.916954517;0.316060871;0.87137872;-0.121813677;-1.003845334;0.236804545;-0.522954941;-0.277234852;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
1893;5.46777;-73.53305;296.42;0.41;0.37;23/01/2019;629;N;VIIRS;n;2;281.83;0.98;N;0;23/01/2019;2019;1;23;539;Samacá;Boyacá;SAMACA;BOYACA;1;23/01/2019;SAMACA;24/01/2019;-1;1;ventana_5dias;23/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;29;-31;1;;357;-0.536321998;-0.641441643;-0.355024755;0.78419888;-0.149088845;0.787386179;0.354453534;-0.067486584;-0.281339765;4.882940769;0.799766421;-0.272197247;-0.224697649;0.58667922;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
1911;5.46169;-73.5129;299.83;0.41;0.37;16/02/2019;629;N20;VIIRS;n;2;282.11;1.05;N;0;16/02/2019;2019;2;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/02/2019;SAMACA;17/02/2019;-1;1;ventana_5dias;16/02/2019;77;16/02/2019 0:00;7;7;150;17/03/2019 0:00;17;25;150;4/01/2019 0:00;1;25;29;-43;1;;366;-0.465995759;-0.577473462;0.262355864;0.438345641;-0.208564416;0.711393833;0.526299357;1.059205174;0.502551436;-0.089702897;2.189402103;0.263505071;0.327897251;0.640689194;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
2068;5.46142;-73.51508;296.54;0.41;0.37;23/01/2019;629;N;VIIRS;n;2;281.21;0.68;N;0;23/01/2019;2019;1;23;539;Samacá;Boyacá;SAMACA;BOYACA;1;23/01/2019;SAMACA;24/01/2019;-1;1;ventana_5dias;23/01/2019;<NA>;<NA>;<NA>;<NA>;150;21/02/2019 0:00;9;25;150;23/12/2018 0:00;60;25;29;-31;1;;404;0.038498461;0.98607409;1.361408591;-0.76002115;-0.373793393;-0.533009589;1.863054514;0.594222605;0.544721663;4.91717577;0.676109314;-2.393707037;-1.505728245;1.381472826;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-01-28_1_prepost_indices_normalizado.tif;28/01/2019;1
2069;5.46147;-73.51328;298.01;0.48;0.4;1/03/2019;635;N;VIIRS;n;2;280.98;1.1;N;0;3/01/2019;2019;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2019;SAMACA;3/01/2019;0;0;exacta;3/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;150;29/11/2018 0:00;52;25;25;-35;1;;405;-0.411837786;-0.577167392;-0.179365739;0.349519938;-0.213397801;0.8163504;0.609412968;1.139163971;0.628749311;-0.090458274;2.106665611;-0.100260787;-0.275222391;0.350688159;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;current_bimonth;True;S1_2019-03-12_1_prepost_indices_normalizado.tif;12/03/2019;1
2071;5.462;-73.51379;296.51;0.4;0.37;14/02/2019;617;N;VIIRS;n;2;275.24;0.66;N;0;14/02/2019;2019;2;14;539;Samacá;Boyacá;SAMACA;BOYACA;1;14/02/2019;SAMACA;17/02/2019;-3;3;ventana_5dias;14/02/2019;<NA>;<NA>;<NA>;<NA>;77;12/03/2019 0:00;15;7;150;4/01/2019 0:00;1;25;26;-41;1;;406;-0.524110973;0.33170101;1.999382496;-0.907069564;-0.744060278;-0.703387141;2.063214302;1.195288897;0.375214964;-0.092135169;2.927824259;0.696861982;0.685463369;0.584935963;True;L8_2019_mar_abr_normalizado.tif;2019;3;mar_abr;next_bimonth;True;S1_2019-02-16_1_prepost_indices_normalizado.tif;16/02/2019;1
1715;5.47884;-73.52673;302.78;0.38;0.36;13/07/2019;623;N;VIIRS;n;2;278.53;1.19;N;2;13/07/2019;2019;7;13;539;Samacá;Boyacá;SAMACA;BOYACA;1;13/07/2019;SAMACA;17/07/2019;-4;4;ventana_5dias;13/07/2019;<NA>;<NA>;<NA>;<NA>;150;8/08/2019 0:00;47;25;77;4/06/2019 0:00;37;7;26;-39;1;;332;-0.566849351;-0.091131732;0.346787453;-0.165366098;-0.501113176;-0.235312223;1.406860352;0.212793767;0.068223082;-0.11872258;0.748241723;0.296283305;1.13744688;1.506342053;True;L8_2019_jul_ago_normalizado.tif;2019;7;jul_ago;current_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
1578;5.47086;-73.55308;295.21;0.4;0.37;16/07/2019;616;N20;VIIRS;n;2;278.19;1.36;N;2;16/07/2019;2019;7;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/07/2019;SAMACA;17/07/2019;-1;1;ventana_5dias;16/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;30;-30;1;;299;-0.812651873;-0.350065082;0.347199321;-0.421189278;-0.800804973;-0.327920109;1.392323732;1.456565738;1.43988812;-0.199028656;0.9810552;-0.097995996;-0.508378744;0.08913099;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
1579;5.46761;-73.53213;302.35;0.4;0.37;16/07/2019;616;N20;VIIRS;n;2;279.8;1.18;N;0;16/07/2019;2019;7;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/07/2019;SAMACA;17/07/2019;-1;1;ventana_5dias;16/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;30;-30;1;;300;-0.222680762;-0.418930322;-0.095140025;0.688591003;0.02199772;0.788457632;0.119438782;0.132613942;0.085639119;-0.13960205;0.461224645;-0.332814664;-0.613987148;0.217324376;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
1580;5.4703;-73.54952;315.8;0.4;0.37;16/07/2019;616;N20;VIIRS;n;2;278.28;1.36;N;2;16/07/2019;2019;7;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/07/2019;SAMACA;17/07/2019;-1;1;ventana_5dias;16/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;30;-30;1;;301;-0.789360583;-0.042466868;1.106672168;-1.404358149;-1.062676787;-0.736033142;2.506481886;-0.185965806;-0.366401792;-0.18832837;0.660396993;-0.149448678;-0.409327805;0.253054202;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
1584;5.46984;-73.54903;298.9;0.47;0.48;17/07/2019;557;N20;VIIRS;n;2;276.42;1.39;N;2;17/07/2019;2019;7;17;539;Samacá;Boyacá;SAMACA;BOYACA;1;17/07/2019;SAMACA;17/07/2019;0;0;exacta;17/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;29;-31;1;;305;-0.774436116;-0.419236392;0.458813876;-0.731500864;-0.836867034;-0.12748085;1.712988377;0.219642162;0.114235304;-0.186823294;0.650683105;-0.433223993;-0.358593881;0.606248796;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
