folder,file,path,total_px_aoi,bands_used,valid_allbands_px,valid_allbands_pct,null_anyband_px,null_anyband_pct,geom_match_ref,band_mapping,band_confidence,VV_valid_px,VV_valid_pct,VV_null_px,VV_null_pct,VH_valid_px,VH_valid_pct,VH_null_px,VH_null_pct,angle_valid_px,angle_valid_pct,angle_null_px,angle_null_pct,VVVH_ratio_valid_px,VVVH_ratio_valid_pct,VVVH_ratio_null_px,VVVH_ratio_null_pct
S1_2021_10,S1_2021_83.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_10\S1_2021_83.tif,4837824,"VV,VH,angle,VVVH_ratio",254561,5.261890469764919,4583263,94.73810953023508,True,"{""angle"": 3, ""VV_Difference"": 2, ""VV"": 1, ""VH"": 4, ""VVVH_ratio"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.05, ""VV"": 0.3, ""VH"": 0.3}",254752,5.26583852575042,4583072,94.73416147424958,254752,5.26583852575042,4583072,94.73416147424958,1897527,39.222737329840854,2940297,60.777262670159146,254561,5.261890469764919,4583263,94.73810953023508
S1_2021_10,S1_2021_84.tif,D:\Maestria_Geomatica\Semestre_IV\Tesis_Python\Datos\TIFF\S1\S1_2021_10\S1_2021_84.tif,4837824,"VV,VH,angle,VVVH_ratio",0,0.0,4837824,100.0,False,"{""angle"": 3, ""VV_Difference"": 2, ""VVVH_ratio"": 4, ""VV"": 1, ""VH"": 5}","{""angle"": 0.85, ""VV_Difference"": 0.8, ""VVVH_ratio"": 0.75, ""VV"": 0.3, ""VH"": 0.3}",1090451,22.540113075630696,3747373,77.4598869243693,0,0.0,4837824,100.0,1522528,31.47133918059028,3315296,68.52866081940972,1090451,22.540113075630696,3747373,77.4598869243693
