folder,file,band,n,min,p25,median,mean,p75,max,std,iqr
S1_2019_04,S1_2019_24.tif,VV,209304,-23.63089370727539,-9.187763929367065,-7.977143287658691,-7.773096084594727,-6.493993520736694,2.249769687652588,2.304452657699585,2.693770408630371
S1_2019_04,S1_2019_24.tif,VH,209304,-54.26313400268555,-15.45042896270752,-13.251209735870361,-12.07967472076416,-10.836918354034424,63.3581657409668,7.952058792114258,4.613510608673096
S1_2019_04,S1_2019_24.tif,angle,1023977,44.76900863647461,45.28910446166992,45.52960968017578,45.51302719116211,45.76515579223633,45.999996185302734,0.2985990047454834,0.47605133056640625
S1_2019_04,S1_2019_24.tif,VVVH_ratio,209304,3.2811222076416016,5.519408702850342,5.982978343963623,6.0780415534973145,6.494877576828003,15.721826553344727,0.8925060033798218,0.9754688739776611
S1_2019_04,S1_2019_25.tif,VV,1088876,-21.47115135192871,-9.263932943344116,-7.990395545959473,-7.792078018188477,-6.514423608779907,4.765767574310303,2.0654971599578857,2.749509334564209
S1_2019_04,S1_2019_25.tif,VH,601,-40.85053634643555,-14.514154434204102,-11.851587295532227,-9.121903419494629,-8.914426803588867,30.60865592956543,11.052149772644043,5.599727630615234
S1_2019_04,S1_2019_25.tif,angle,1568181,44.392799377441406,44.996612548828125,45.33108139038086,45.32106399536133,45.66349411010742,45.99999237060547,0.40144720673561096,0.6668815612792969
S1_2019_04,S1_2019_25.tif,VVVH_ratio,1088876,0.7562478184700012,5.745749354362488,6.14803147315979,6.225992202758789,6.600669741630554,14.492987632751465,0.7413033843040466,0.8549203872680664
S1_2019_04,S1_2019_26.tif,VV,209300,-24.345966339111328,-9.044410467147827,-7.865762948989868,-7.692477703094482,-6.44397234916687,2.403898000717163,2.255007743835449,2.600438117980957
S1_2019_04,S1_2019_26.tif,VH,209225,-52.77986145019531,-14.913984298706055,-12.973751068115234,-12.345809936523438,-10.989604949951172,61.4935188293457,6.354249954223633,3.924379348754883
S1_2019_04,S1_2019_26.tif,angle,1021317,44.77096176147461,45.29096221923828,45.53091049194336,45.51427459716797,45.76578903198242,45.999996185302734,0.29792219400405884,0.4748268127441406
S1_2019_04,S1_2019_26.tif,VVVH_ratio,209300,1.9820213317871094,5.439077377319336,5.885883331298828,5.973310470581055,6.37653124332428,15.379392623901367,0.876453697681427,0.9374538660049438
S1_2019_04,S1_2019_27.tif,VV,1085782,-22.120677947998047,-8.763209104537964,-7.5980544090271,-7.350683212280273,-6.169395089149475,4.35148811340332,2.0611307621002197,2.5938140153884888
S1_2019_04,S1_2019_27.tif,VH,208,-30.666893005371094,-13.682554244995117,-11.3839430809021,-8.5801362991333,-8.265045404434204,35.34909439086914,10.582098960876465,5.417508840560913
S1_2019_04,S1_2019_27.tif,angle,1564763,44.39645767211914,44.998722076416016,45.33245086669922,45.32244110107422,45.664161682128906,45.999996185302734,0.40064090490341187,0.6654396057128906
S1_2019_04,S1_2019_27.tif,VVVH_ratio,1085782,0.8468620777130127,5.655479431152344,6.0622169971466064,6.123891830444336,6.509250164031982,14.113725662231445,0.7156950831413269,0.8537707328796387
