folder,file,mapping,confidence,notes
S1_2019_04,S1_2019_24.tif,"{'angle': 3, 'VV_Difference': 2, 'VVVH_ratio': 4, 'VV': 1, 'VH': 5}","{'angle': 0.85, 'VV_Difference': 0.8, 'VVVH_ratio': 0.75, 'VV': 0.7, 'VH': 0.7}",
S1_2019_04,S1_2019_25.tif,"{'angle': 3, 'VV_Difference': 2, 'VVVH_ratio': 4, 'VV': 1, 'VH': 5}","{'angle': 0.85, 'VV_Difference': 0.8, 'VVVH_ratio': 0.75, 'VV': 0.7, 'VH': 0.7}",
S1_2019_04,S1_2019_26.tif,"{'angle': 3, 'VV_Difference': 2, 'VVVH_ratio': 4, 'VV': 1, 'VH': 5}","{'angle': 0.85, 'VV_Difference': 0.8, 'VVVH_ratio': 0.75, 'VV': 0.7, 'VH': 0.7}",
S1_2019_04,S1_2019_27.tif,"{'angle': 3, 'VV_Difference': 2, 'VVVH_ratio': 4, 'VV': 1, 'VH': 5}","{'angle': 0.85, 'VV_Difference': 0.8, 'VVVH_ratio': 0.75, 'VV': 0.7, 'VH': 0.7}",
