folder,file,band,n,min,p25,median,mean,p75,max,std,iqr
S1_2020_04,S1_2020_26.tif,VV,251715.0,-23.041574478149414,-10.770516395568848,-9.473305702209473,-9.354889869689941,-7.954221248626709,0.6987430453300476,2.3338377475738525,2.8162951469421387
S1_2020_04,S1_2020_26.tif,VH,,,,,,,,,
S1_2020_04,S1_2020_26.tif,angle,1892629.0,44.16287612915039,44.797096252441406,45.19536209106445,45.18989944458008,45.59315490722656,45.999996185302734,0.47113630175590515,0.7960586547851562
S1_2020_04,S1_2020_26.tif,VVVH_ratio,251715.0,0.5395436882972717,5.423870801925659,5.907424449920654,5.959605693817139,6.421822547912598,15.11979866027832,0.8629582524299622,0.9979517459869385
S1_2020_04,S1_2020_27.tif,VV,499016.0,-77.40924072265625,-18.369425296783447,-12.197687149047852,-1.210363745689392,17.322057723999023,74.08744812011719,19.308984756469727,35.69148302078247
S1_2020_04,S1_2020_27.tif,VH,1086351.0,-20.89273452758789,-9.914731502532959,-8.731292724609375,-8.531831741333008,-7.324925184249878,3.105567455291748,1.9806194305419922,2.589806318283081
S1_2020_04,S1_2020_27.tif,angle,1520222.0,44.490047454833984,45.055118560791016,45.363624572753906,45.358055114746094,45.67708206176758,45.999996185302734,0.37510475516319275,0.6219635009765625
S1_2020_04,S1_2020_27.tif,VVVH_ratio,1086351.0,0.6501968502998352,5.611582517623901,6.028090476989746,6.100905895233154,6.494544744491577,12.521328926086426,0.7471578121185303,0.8829622268676758
S1_2020_04,S1_2020_30.tif,VV,253156.0,-24.160072326660156,-10.136792421340942,-8.688354969024658,-8.587224006652832,-7.186436772346497,2.1883249282836914,2.4514307975769043,2.950355648994446
S1_2020_04,S1_2020_30.tif,VH,,,,,,,,,
S1_2020_04,S1_2020_30.tif,angle,1892438.0,44.16398620605469,44.7981071472168,45.196067810058594,45.190547943115234,45.59343338012695,45.999996185302734,0.4707794487476349,0.7953262329101562
S1_2020_04,S1_2020_30.tif,VVVH_ratio,253156.0,1.5756239891052246,5.358671426773071,5.833611965179443,5.905723571777344,6.354048490524292,15.273785591125488,0.8691391944885254,0.9953770637512207
S1_2020_04,S1_2020_31.tif,VV,500164.0,-77.70449829101562,-18.398056983947754,9.707820415496826,0.36983722448349,17.82675552368164,71.27781677246094,19.54296112060547,36.224812507629395
S1_2020_04,S1_2020_31.tif,VH,1087796.0,-20.289581298828125,-9.886633396148682,-8.573764324188232,-8.405131340026855,-7.132394909858704,3.552412986755371,2.0850069522857666,2.754238486289978
S1_2020_04,S1_2020_31.tif,angle,1518936.0,44.49095153808594,45.05581569671631,45.364070892333984,45.358463287353516,45.67717742919922,45.999996185302734,0.37483301758766174,0.6213617324829102
S1_2020_04,S1_2020_31.tif,VVVH_ratio,1087796.0,1.2828270196914673,5.590627551078796,6.013838052749634,6.088762283325195,6.482052564620972,17.09319305419922,0.7619678378105164,0.8914250135421753
S1_2020_04,S1_2020_34.tif,VV,253859.0,-6.938083171844482,5.356184244155884,5.8258867263793945,5.85763692855835,6.303354263305664,16.077455520629883,0.8457866311073303,0.9471700191497803
S1_2020_04,S1_2020_34.tif,VH,253859.0,-22.352100372314453,-10.951507091522217,-9.679186820983887,-9.547969818115234,-8.204686641693115,1.2758556604385376,2.285235643386841,2.7468204498291016
S1_2020_04,S1_2020_34.tif,angle,1892913.0,44.16497802734375,44.798484802246094,45.19622802734375,45.19084930419922,45.593505859375,45.999996185302734,0.47053271532058716,0.7950210571289062
S1_2020_04,S1_2020_34.tif,VVVH_ratio,,,,,,,,,
S1_2020_04,S1_2020_35.tif,VV,500100.0,-70.35186767578125,-18.76087236404419,-12.859620094299316,-1.279215931892395,17.609416484832764,79.2733383178711,19.68543243408203,36.37028884887695
S1_2020_04,S1_2020_35.tif,VH,1087720.0,-20.805280685424805,-9.943490028381348,-8.777786254882812,-8.575116157531738,-7.376812815666199,3.2063581943511963,1.9764785766601562,2.566677212715149
S1_2020_04,S1_2020_35.tif,angle,1518467.0,44.493778228759766,45.0560245513916,45.36418914794922,45.35865020751953,45.67719078063965,45.999996185302734,0.37462306022644043,0.6211662292480469
S1_2020_04,S1_2020_35.tif,VVVH_ratio,1087720.0,0.3305022120475769,5.6109946966171265,6.029434680938721,6.091121196746826,6.483590483665466,12.814030647277832,0.7344289422035217,0.8725957870483398
