folder,file,band,n,min,p25,median,mean,p75,max,std,iqr
S1_2019_08,S1_2019_46.tif,VV,209543.0,-66.27128601074219,-16.95593547821045,-12.827789306640625,-5.367754936218262,14.5460844039917,67.64066314697266,17.19935417175293,31.50201988220215
S1_2019_08,S1_2019_46.tif,VH,209767.0,-22.381879806518555,-9.864651679992676,-8.685670852661133,-8.560444831848145,-7.300113677978516,0.253206729888916,2.14888858795166,2.56453800201416
S1_2019_08,S1_2019_46.tif,angle,1022696.0,44.7705192565918,45.2903356552124,45.530460357666016,45.51386260986328,45.765586853027344,45.999996185302734,0.29817184805870056,0.4752511978149414
S1_2019_08,S1_2019_46.tif,VVVH_ratio,209767.0,2.69211745262146,5.545037508010864,6.010122776031494,6.086467742919922,6.508672475814819,16.430320739746094,0.8463440537452698,0.9636349678039551
S1_2019_08,S1_2019_47.tif,VV,1086466.0,-0.3120904266834259,5.6996999979019165,6.118988513946533,6.200427532196045,6.5941303968429565,13.553190231323242,0.7639207243919373,0.89443039894104
S1_2019_08,S1_2019_47.tif,VH,1086466.0,-22.02497673034668,-10.012248277664185,-8.825462341308594,-8.623345375061035,-7.397491097450256,2.8483870029449463,1.9966115951538086,2.6147571802139282
S1_2019_08,S1_2019_47.tif,angle,1565729.0,44.394771575927734,44.99797439575195,45.331905364990234,45.3219108581543,45.66383743286133,45.999996185302734,0.4009013772010803,0.665863037109375
S1_2019_08,S1_2019_47.tif,VVVH_ratio,,,,,,,,,
S1_2019_08,S1_2019_49.tif,VV,209887.0,-68.65702819824219,-19.374001502990723,-14.036443710327148,-3.382270097732544,18.37149715423584,61.92749786376953,20.082494735717773,37.74549865722656
S1_2019_08,S1_2019_49.tif,VH,209887.0,-29.870065689086914,-16.24748420715332,-15.169014930725098,-15.159934043884277,-13.945269584655762,-7.647964954376221,2.1498823165893555,2.3022146224975586
S1_2019_08,S1_2019_49.tif,angle,1023348.0,44.769710540771484,45.2894172668457,45.52983093261719,45.51322937011719,45.76528549194336,45.999996185302734,0.29849326610565186,0.47586822509765625
S1_2019_08,S1_2019_49.tif,VVVH_ratio,209887.0,2.86723256111145,5.588690757751465,6.048191547393799,6.114677906036377,6.543946027755737,14.154643058776855,0.8559507727622986,0.9552552700042725
S1_2019_08,S1_2019_50.tif,VV,15.0,-18.696123123168945,-15.177806854248047,-11.776803970336914,-1.4658931493759155,16.122949600219727,20.04523277282715,15.684856414794922,31.300756454467773
S1_2019_08,S1_2019_50.tif,VH,1087183.0,-20.728132247924805,-9.981616497039795,-8.802323341369629,-8.590392112731934,-7.364556312561035,3.711473226547241,1.98736572265625,2.6170601844787598
S1_2019_08,S1_2019_50.tif,angle,1567106.0,44.394065856933594,44.997151374816895,45.33138656616211,45.32137680053711,45.66361618041992,45.999996185302734,0.40123653411865234,0.6664648056030273
S1_2019_08,S1_2019_50.tif,VVVH_ratio,1087183.0,1.6297651529312134,5.678231716156006,6.093681812286377,6.180204391479492,6.568514108657837,13.233839988708496,0.7636309862136841,0.890282392501831
