idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,RED,NIR,SWIR_1,SWIR_2,NDVI,EVI,NBR,IMG_COUNT,VV,VH,angle,l8_found,l8_file,l8_year,l8_month,s1_found,s1_file,s1_date
126.0,5.46884,-73.54912,296.47,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,277.5,0.7,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,20,0.044062498956918716,0.29170000553131104,0.1627800017595291,0.09831999987363815,0.737537682056427,0.43506619334220886,0.28366485238075256,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_02.tif,2014,2,False,,
128.0,5.47269,-73.55202,309.01,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,279.0,1.3,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,21,0.05968249961733818,0.11234500259160995,0.12191499769687653,0.09922750294208527,0.3061283826828003,0.10605070739984512,-0.04085202515125275,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_02.tif,2014,2,False,,
143.0,5.47876,-73.52623,304.88,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,281.0,0.99,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,27,0.08008749783039093,0.13052250444889069,0.1673174947500229,0.13770000636577606,0.23947109282016754,0.09491477906703949,-0.12353945523500443,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_02.tif,2014,2,False,,
306.0,5.46333,-73.55704,296.28,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,278.13,0.58,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,65,0.01537999976426363,0.10511250048875809,0.059985000640153885,0.033805001527071,0.7447143793106079,0.1907094269990921,0.2733384668827057,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_02.tif,2014,2,False,,
329.0,5.46663,-73.55652,306.82,0.38,0.36,2014-01-04,0625,N,VIIRS,n,2,279.32,1.07,N,2.0,2014-04-01,2014.0,4.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-01,SAMACA,2014-04-06,-5.0,5.0,ventana_5dias,2014-04-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,68,0.03342000022530556,0.058582499623298645,0.14553749561309814,0.4853000044822693,0.273497998714447,0.05563189089298248,-0.42599940299987793,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_02.tif,2014,2,False,,
343.0,5.46542,-73.55514,296.2,0.49,0.49,2014-01-08,0650,N,VIIRS,n,2,276.83,1.41,N,2.0,2014-08-01,2014.0,8.0,1.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-08-01,SAMACA,2014-08-01,0.0,0.0,exacta,2014-08-01,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,70,0.0237674992531538,0.0909774973988533,0.07049000263214111,0.04829749837517738,0.5857335925102234,0.14348448812961578,0.12688308954238892,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_02.tif,2014,2,False,,
16.0,5.47922,-73.51354,295.42,0.39,0.44,2014-02-04,0645,N,VIIRS,n,2,280.47,0.67,N,2.0,2014-04-02,2014.0,4.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-02,SAMACA,2014-04-06,-4.0,4.0,ventana_5dias,2014-04-02,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,3,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
17.0,5.47701,-73.52529,300.45,0.39,0.44,2014-02-04,0645,N,VIIRS,n,2,280.82,1.14,N,2.0,2014-04-02,2014.0,4.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-02,SAMACA,2014-04-06,-4.0,4.0,ventana_5dias,2014-04-02,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,4,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
21.0,5.61784,-73.31963,340.57,0.42,0.38,2014-02-02,1826,N,VIIRS,n,2,308.99,10.67,D,0.0,2014-02-02,2014.0,2.0,2.0,604.0,Cómbita,Boyacá,COMBITA,BOYACA,1.0,2014-02-02,COMBITA,2014-02-02,0.0,0.0,exacta,2014-02-02,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,5,0.17329874634742737,0.2901187539100647,0.3330187499523163,0.26924625039100647,0.2821815609931946,0.1939762979745865,-0.09064850956201553,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
38.0,5.47042,-73.55009,296.64,0.63,0.54,2014-02-14,0657,N,VIIRS,n,2,276.75,2.04,N,2.0,2014-02-14,2014.0,2.0,14.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-14,SAMACA,2014-02-15,-1.0,1.0,ventana_5dias,2014-02-14,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,6,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
39.0,5.47182,-73.54288,295.91,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,280.38,0.96,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,7,0.04056999832391739,0.1017024964094162,0.10756000131368637,0.09108749777078629,0.4296859800815582,0.1391409933567047,-0.02799118310213089,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
40.0,5.47923,-73.52409,304.43,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,282.65,1.19,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,8,0.13343749940395355,0.20609250664710999,0.28565001487731934,0.3121874928474426,0.21398699283599854,0.12772047519683838,-0.16178691387176514,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
61.0,5.47757,-73.51344,309.28,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,282.19,0.95,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,9,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
62.0,5.47641,-73.5281,295.79,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,282.4,0.78,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,10,0.02030250057578087,0.1197424978017807,0.07439500093460083,0.041532501578330994,0.7100574970245361,0.21696606278419495,0.2335844337940216,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
63.0,5.47348,-73.55351,295.52,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,279.22,0.7,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,11,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
64.0,5.47292,-73.54994,303.01,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,279.16,0.78,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,12,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
65.0,5.47237,-73.54639,296.7,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,279.39,0.78,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,13,0.08220499753952026,0.19586250185966492,0.1808750033378601,0.16063499450683594,0.40874069929122925,0.23305778205394745,0.039782337844371796,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
67.0,5.46955,-73.55038,306.67,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,278.82,0.78,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,14,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
68.0,5.46682,-73.53291,301.26,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,281.23,1.35,N,0.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,15,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
78.0,5.57205,-73.34909,347.31,0.53,0.42,2014-02-14,1801,N,VIIRS,n,2,303.86,10.29,D,0.0,2014-02-14,2014.0,2.0,14.0,548.0,Tunja,Boyacá,TUNJA,BOYACA,1.0,2014-02-14,TUNJA,2014-02-14,0.0,0.0,exacta,2014-02-14,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,16,0.1652275025844574,0.3207399845123291,0.3734712600708008,0.26982372999191284,0.3198380768299103,0.2316070944070816,-0.07600297033786774,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
264.0,5.46894,-73.55144,300.04,0.39,0.44,2014-02-04,0645,N,VIIRS,n,2,278.48,2.32,N,2.0,2014-04-02,2014.0,4.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-02,SAMACA,2014-04-06,-4.0,4.0,ventana_5dias,2014-04-02,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,54,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
270.0,5.4673,-73.55809,306.08,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,279.71,1.84,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,56,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
286.0,5.4701,-73.55397,298.6,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,278.9,0.7,N,2.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,60,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
319.0,5.45214,-73.57153,297.52,0.4,0.37,2014-02-16,0620,N,VIIRS,n,2,279.48,0.84,N,0.0,2014-02-16,2014.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-02-16,SAMACA,2014-02-15,1.0,1.0,ventana_5dias,2014-02-16,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,66,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
352.0,5.46606,-73.55896,300.83,0.39,0.44,2014-02-04,0645,N,VIIRS,n,2,278.08,1.62,N,2.0,2014-04-02,2014.0,4.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-04-02,SAMACA,2014-04-06,-4.0,4.0,ventana_5dias,2014-04-02,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,71,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_03.tif,2014,3,False,,
145.0,5.4789,-73.52663,306.47,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,274.67,1.42,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,28,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
223.0,5.48002,-73.51228,298.0,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,273.93,0.43,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,42,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
224.0,5.47671,-73.51281,296.8,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,273.89,0.43,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,43,0.026132499799132347,0.10365500301122665,0.07098499685525894,0.0495074987411499,0.5973032712936401,0.16952313482761383,0.1870705783367157,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
225.0,5.4756,-73.52716,297.91,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,274.25,0.6,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,44,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
226.0,5.47283,-73.55246,307.1,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,272.46,0.85,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,45,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
227.0,5.47229,-73.54901,299.02,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,271.95,0.9,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,46,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
228.0,5.46899,-73.54955,300.14,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,271.38,0.9,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,47,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
229.0,5.46624,-73.53225,296.96,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,273.93,1.14,N,0.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,48,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
230.0,5.47258,-73.55265,296.0,0.5,0.49,2014-06-17,0654,N,VIIRS,n,2,278.61,1.7,N,2.0,2014-06-17,2014.0,6.0,17.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-17,SAMACA,2014-06-14,3.0,3.0,ventana_5dias,2014-06-17,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,49,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
231.0,5.47181,-73.54803,300.12,0.5,0.49,2014-06-17,0654,N,VIIRS,n,2,278.21,1.34,N,2.0,2014-06-17,2014.0,6.0,17.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-17,SAMACA,2014-06-14,3.0,3.0,ventana_5dias,2014-06-17,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,50,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
265.0,5.46953,-73.55299,298.74,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,271.02,0.85,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,55,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
305.0,5.46347,-73.5575,296.19,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,271.16,0.89,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,64,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
331.0,5.46678,-73.55696,309.23,0.38,0.36,2014-06-13,0629,N,VIIRS,n,2,272.11,0.89,N,2.0,2014-06-13,2014.0,6.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2014-06-13,SAMACA,2014-06-14,-1.0,1.0,ventana_5dias,2014-06-13,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,69,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_07.tif,2014,7,False,,
132.0,5.80457,-73.13973,313.31,0.59,0.7,2014-07-23,0540,N,VIIRS,n,2,275.98,3.4,N,0.0,2014-07-23,2014.0,7.0,23.0,638.0,Paipa,Boyacá,PAIPA,BOYACA,1.0,2014-07-23,PAIPA,2014-07-22,1.0,1.0,ventana_5dias,2014-07-23,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1,,22,0.053020624443888664,0.12587500363588333,0.13427624851465225,0.10620562359690666,0.3927915543317795,0.141348697245121,-0.016429626382887363,4.0,-8.644721508026123,-14.83647346496582,45.52752685546875,True,L8_2014_08.tif,2014,8,False,,
