idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,RED,NIR,SWIR_1,SWIR_2,NDVI,EVI,NBR,IMG_COUNT,VV,VH,angle,l8_found,l8_file,l8_year,l8_month,s1_found,s1_file,s1_date
,,,,,,2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460.0,1421,0.04659250006079674,0.2160474956035614,0.16729000210762024,0.1033800020813942,0.6451987624168396,0.3138209581375122,0.12719208002090454,4.0,-4.301127910614014,-10.960453987121582,44.99814987182617,True,L8_2015_05.tif,2015,5,True,S1_2015_2.tif,2015-05-19
,,,,,,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120.0,1081,0.08247999846935272,0.21307750046253204,0.2310899943113327,0.1435849964618683,0.4418683350086212,0.23103643953800201,-0.04055337980389595,4.0,-10.662728309631348,-15.182587623596191,45.801368713378906,True,L8_2015_05.tif,2015,5,True,S1_2015_2.tif,2015-05-19
,,,,,,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,538.0,1499,0.04505249857902527,0.164622500538826,0.1298075020313263,0.08107750117778778,0.5702635049819946,0.23045529425144196,0.11824541538953781,4.0,-5.575241565704346,-11.52782917022705,44.83494186401367,True,L8_2015_05.tif,2015,5,True,S1_2015_2.tif,2015-05-19
,,,,,,2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,501.0,1462,0.19146250188350677,0.28499001264572144,0.43527752161026,0.3429187536239624,0.19661976397037506,0.13853606581687927,-0.20892304182052612,4.0,-9.349373817443848,-17.626596450805664,45.72407913208008,True,L8_2015_05.tif,2015,5,True,S1_2015_2.tif,2015-05-19
,,,,,,2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460.0,1421,0.04659250006079674,0.2160474956035614,0.16729000210762024,0.1033800020813942,0.6451987624168396,0.3138209581375122,0.12719208002090454,4.0,-4.301127910614014,-10.960453987121582,44.99814987182617,True,L8_2015_05.tif,2015,5,True,S1_2015_2.tif,2015-05-19
,,,,,,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73.0,1034,0.09881500154733658,0.38880249857902527,0.31826499104499817,0.17716249823570251,0.5947027802467346,0.4471479058265686,0.09976064413785934,3.0,-10.391951560974121,-16.35175132751465,45.25291442871094,True,L8_2020_04.tif,2020,4,True,S1_2020_20.tif,2020-03-11
,,,,,,2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33.0,994,0.040047500282526016,0.2978324890136719,0.20260000228881836,0.10024499893188477,0.7631233334541321,0.44641152024269104,0.19046016037464142,4.0,-8.944389343261719,-14.725168228149414,44.79035186767578,True,L8_2015_12.tif,2015,12,True,S1_2015_5.tif,2015-11-27
,,,,,,2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,910.0,1871,0.039525002241134644,0.1944187581539154,0.15627625584602356,0.08946500718593597,0.6630036234855652,0.2950214743614197,0.10879641026258469,4.0,-8.945870399475098,-14.489675521850586,44.59748458862305,True,L8_2015_12.tif,2015,12,True,S1_2015_5.tif,2015-11-27
,,,,,,2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,910.0,1871,0.039525002241134644,0.1944187581539154,0.15627625584602356,0.08946500718593597,0.6630036234855652,0.2950214743614197,0.10879641026258469,4.0,-8.945870399475098,-14.489675521850586,44.59748458862305,True,L8_2015_12.tif,2015,12,True,S1_2015_5.tif,2015-11-27
,,,,,,2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,910.0,1871,0.039525002241134644,0.1944187581539154,0.15627625584602356,0.08946500718593597,0.6630036234855652,0.2950214743614197,0.10879641026258469,4.0,-8.945870399475098,-14.489675521850586,44.59748458862305,True,L8_2015_12.tif,2015,12,True,S1_2015_5.tif,2015-11-27
