folder,file,band,n,min,p25,median,mean,p75,max,std,iqr
S1_2019_02,S1_2019_4.tif,VV,210044,-69.87754821777344,-19.999781131744385,-15.087610244750977,-3.812952995300293,18.952439308166504,68.1314926147461,20.714405059814453,38.95222043991089
S1_2019_02,S1_2019_4.tif,VH,210179,-22.389663696289062,-10.617976188659668,-9.31196403503418,-9.201096534729004,-7.7498884201049805,1.8103845119476318,2.4316980838775635,2.8680877685546875
S1_2019_02,S1_2019_4.tif,angle,1024104,44.7679328918457,45.288710594177246,45.52929878234863,45.51276397705078,45.765018463134766,45.999996185302734,0.29873502254486084,0.47630786895751953
S1_2019_02,S1_2019_4.tif,VVVH_ratio,210179,2.115893602371216,5.597846746444702,6.060949802398682,6.138297080993652,6.567203521728516,13.978683471679688,0.8999444246292114,0.9693567752838135
S1_2019_02,S1_2019_5.tif,VV,52,-30.42650604248047,-16.629761219024658,-12.515058040618896,-4.869067192077637,13.263144969940186,24.982070922851562,16.833637237548828,29.892906188964844
S1_2019_02,S1_2019_5.tif,VH,1086684,-21.914688110351562,-9.682817697525024,-8.467384338378906,-8.275826454162598,-7.057203054428101,4.16928243637085,2.0378057956695557,2.625614643096924
S1_2019_02,S1_2019_5.tif,angle,1567841,44.392112731933594,44.996490478515625,45.330867767333984,45.32090759277344,45.663326263427734,45.999996185302734,0.40144917368888855,0.6668357849121094
S1_2019_02,S1_2019_5.tif,VVVH_ratio,1086684,1.7222956418991089,5.831077456474304,6.2501866817474365,6.345149517059326,6.733832597732544,16.25766372680664,0.7909511923789978,0.9027551412582397
S1_2019_02,S1_2019_8.tif,VV,209395,-70.67704772949219,-19.07406711578369,12.4310941696167,1.0435471534729004,19.840700149536133,69.72959899902344,20.863182067871094,38.914767265319824
S1_2019_02,S1_2019_8.tif,VH,209395,-22.728940963745117,-10.788440227508545,-9.52670955657959,-9.39694881439209,-7.9750447273254395,3.970871686935425,2.4034698009490967,2.8133955001831055
S1_2019_02,S1_2019_8.tif,angle,1022248,44.77035903930664,45.29022216796875,45.53037643432617,45.5137825012207,45.765557289123535,45.999996185302734,0.29818663001060486,0.47533512115478516
S1_2019_02,S1_2019_8.tif,VVVH_ratio,209395,1.2361418008804321,5.345685243606567,5.826663017272949,5.891486167907715,6.331706762313843,18.50440216064453,0.9158664345741272,0.9860215187072754
S1_2019_02,S1_2019_9.tif,VV,271,-40.04225158691406,-15.779500484466553,-11.435890197753906,-2.7501022815704346,14.907015323638916,35.18289566040039,17.0444278717041,30.68651580810547
S1_2019_02,S1_2019_9.tif,VH,1084409,-21.710886001586914,-10.036420822143555,-8.818991661071777,-8.625550270080566,-7.369327545166016,3.1430413722991943,2.0133936405181885,2.667093276977539
S1_2019_02,S1_2019_9.tif,angle,1565685,44.39474868774414,44.99808120727539,45.33199691772461,45.321983337402344,45.66389846801758,45.999996185302734,0.4008726477622986,0.6658172607421875
S1_2019_02,S1_2019_9.tif,VVVH_ratio,1084409,1.956247091293335,5.593337059020996,6.013203144073486,6.090637683868408,6.484748840332031,12.550149917602539,0.7600517272949219,0.8914117813110352
