label,SR_B5,SR_B6,SR_B7,NDVI,EVI,NBR,NDWI
1,0.1100075021386146,0.0806099995970726,0.0595724992454052,0.5747414231300354,0.1660751700401306,0.1542224735021591,-0.6325826644897461
1,0.1173500046133995,0.1316087543964386,0.1493050009012222,0.36058509349823,0.134934201836586,-0.0721792802214622,-0.3935293853282928
1,0.1246787533164024,0.1448637545108795,0.1695449948310852,0.22280915081501,0.09115532040596,-0.0777092278003692,-0.2791564166545868
1,0.171291247010231,0.1183537542819976,0.0767325013875961,0.5928115248680115,0.2506313621997833,0.1630240380764007,-0.6237344741821289
1,0.1746050119400024,0.10597874969244,0.0620750002562999,0.6753261685371399,0.2760614454746246,0.2420012056827545,-0.6861103773117065
1,0.0951574966311454,0.070710003376007,0.0437875017523765,0.6133517026901245,0.1502999067306518,0.1473917067050933,-0.6319941282272339
1,0.1568399965763092,0.1487412452697754,0.1200174987316131,0.355431467294693,0.1630396246910095,0.0324868075549602,-0.4309664666652679
1,0.1172949969768524,0.1180374994874,0.0816825032234191,0.4875713288784027,0.152628406882286,-0.0031551211141049,-0.5711343884468079
1,0.0884200036525726,0.0649074986577034,0.0478575006127357,0.41781085729599,0.1127546727657318,0.1380776017904281,-0.3846879303455353
1,0.1207050010561943,0.0624875016510486,0.0328974984586238,0.7523636817932129,0.2146966606378555,0.3177941143512726,-0.7750409245491028
1,0.1227950006723404,0.063230000436306,0.0319349989295005,0.778799831867218,0.2234873175621032,0.3201988935470581,-0.7816388010978699
1,0.1313337385654449,0.1209387481212616,0.0891487449407577,0.4445869922637939,0.1664936542510986,0.0222663599997758,-0.4738461971282959
1,0.1371500045061111,0.1401199996471405,0.0967250019311904,0.4091236293315887,0.1537350863218307,-0.0107115628197789,-0.5111699104309082
1,0.1381537467241287,0.126713752746582,0.095913752913475,0.48961141705513,0.1860392838716507,0.0346546545624733,-0.5334882736206055
1,0.1571699976921081,0.2047725021839141,0.2721887528896332,0.2318312972784042,0.1192654073238372,-0.1460225284099578,-0.3185192346572876
1,0.1653512418270111,0.1413850039243698,0.100808747112751,0.4971199333667755,0.2071917802095413,0.0658979713916778,-0.5126000642776489
1,0.1636050045490265,0.1698062419891357,0.1363937556743621,0.356987863779068,0.1619474738836288,-0.0307890493422746,-0.4089837670326233
1,0.0930674970149993,0.1006712466478347,0.0742575004696846,0.4487955868244171,0.1205541342496872,-0.0445150509476661,-0.5205101370811462
1,0.1246512532234191,0.0831400007009506,0.0493424981832504,0.6213864684104919,0.2009565979242324,0.1891135573387146,-0.605445146560669
1,0.1480675041675567,0.0999699980020523,0.0601225011050701,0.640160083770752,0.227393239736557,0.1939122378826141,-0.6869223713874817
1,0.1070649996399879,0.1251049935817718,0.1058275029063224,0.2818317711353302,0.0948686674237251,-0.0777016580104827,-0.3594908416271209
1,0.1164150014519691,0.1059375032782554,0.0828924998641014,0.2162686735391616,0.093286357820034,-0.032181292772293,-0.2377006411552429
1,0.1156449988484382,0.0932599976658821,0.059077501296997,0.558785080909729,0.1674741804599762,0.1411187797784805,-0.5627290606498718
1,0.1525225043296814,0.1486175060272216,0.1320624947547912,0.3615973591804504,0.1586258858442306,0.0129673844203352,-0.3844405114650726
1,0.2136275023221969,0.134234994649887,0.0786575004458427,0.658844530582428,0.3172764182090759,0.2336911261081695,-0.6464308500289917
1,0.1633850038051605,0.1203337535262107,0.0756324976682663,0.5828363299369812,0.2345101684331894,0.1483918726444244,-0.584540843963623
1,0.1646637618541717,0.1047825068235397,0.0582662485539913,0.6916288137435913,0.2686797976493835,0.2174486517906189,-0.6681002378463745
1,0.1026099994778633,0.1188625022768974,0.1122350022196769,0.2909759879112243,0.0945772677659988,-0.0733838379383087,-0.3828375041484833
1,0.2782937288284302,0.1274012476205825,0.0593112483620643,0.8255012035369873,0.4554924368858337,0.3727656900882721,-0.7964476346969604
1,0.1210350021719932,0.0895475000143051,0.0584724992513656,0.5807620882987976,0.1863160878419876,0.1495257318019867,-0.5664159059524536
1,0.1285012513399124,0.104081243276596,0.0849962532520294,0.4462295770645141,0.1526362746953964,0.1427382081747055,-0.4500459432601928
1,0.1409175097942352,0.1201962456107139,0.089341253042221,0.4466622173786163,0.1734631508588791,0.074720375239849,-0.4918688833713531
1,0.1290374994277954,0.1012625023722648,0.0804999992251396,0.4687344431877136,0.1784756481647491,0.120603546500206,-0.4742719829082489
1,0.1031875014305114,0.078148752450943,0.0556812509894371,0.5361409783363342,0.1558809280395507,0.1350071281194687,-0.5238595008850098
1,0.1059374958276748,0.0701875016093254,0.0458225011825561,0.6017352342605591,0.1678476780653,0.2088266313076019,-0.5802536606788635
1,0.236782506108284,0.1969899982213974,0.1450974941253662,0.4628687500953674,0.2567405700683594,0.0897324085235595,-0.5000216960906982
1,0.3382574915885925,0.2016099989414215,0.1178724989295005,0.6591288447380066,0.4386259019374847,0.2631615400314331,-0.6170991659164429
1,0.1414400041103363,0.0914587527513504,0.0652099996805191,0.5090109705924988,0.2079174965620041,0.1803985983133316,-0.5169507265090942
1,0.1707137525081634,0.2113175094127655,0.1982274949550628,0.2051779627799987,0.1031403914093971,-0.0843255370855331,-0.2793417870998382
1,0.1249950006604194,0.146197497844696,0.1237299963831901,0.3264003992080688,0.1283669769763946,-0.1055945381522178,-0.3512425124645233
1,0.2027650028467178,0.1726800054311752,0.1320900022983551,0.3903250396251678,0.2066198289394378,0.0780785009264946,-0.4035579562187195
1,0.1780975013971328,0.138772502541542,0.0959412455558776,0.5058695673942566,0.2286963909864425,0.1169251129031181,-0.5367403626441956
1,0.1370950043201446,0.0904825031757354,0.0538524985313415,0.6574632525444031,0.2381755411624908,0.2048203349113464,-0.6408246159553528
1,0.0847624987363815,0.0759899988770484,0.063230000436306,0.3309909999370575,0.0967693030834198,0.0545714683830738,-0.3344484865665436
1,0.2148375064134597,0.1467750072479248,0.08228749781847,0.6849732398986816,0.3520772457122803,0.2170027941465377,-0.6479427814483643
1,0.0922425016760826,0.2056249976158142,0.1996024996042251,0.3418310880661011,0.1033002957701683,-0.3806474208831787,-0.4214389026165008
1,0.1005750000476837,0.1640174984931945,0.2174225002527237,0.1867431849241256,0.065018706023693,-0.2397743612527847,-0.2686649560928345
1,0.1929612457752227,0.29017373919487,0.1975262463092804,0.4071984589099884,0.211848571896553,-0.2009852677583694,-0.4543434679508209
1,0.0935074985027313,0.1656125038862228,0.137810006737709,0.4282223284244537,0.1201333925127983,-0.2782687842845917,-0.5036986470222473
1,0.1535950005054474,0.1128399968147277,0.061744999140501,0.7003528475761414,0.2630946934223175,0.1529641598463058,-0.6804015040397644
1,0.127250000834465,0.1519725024700164,0.0944975018501281,0.534866213798523,0.1820491105318069,-0.0885405093431472,-0.6076561212539673
1,0.2472050040960312,0.1564275026321411,0.0800049975514411,0.7701437473297119,0.4063418805599212,0.2249013632535934,-0.7164034247398376
1,0.2148099988698959,0.146197497844696,0.0743400007486343,0.7452344298362732,0.3552788496017456,0.1900583803653717,-0.6948704719543457
1,0.1807924956083297,0.121749997138977,0.0638900026679039,0.7335970401763916,0.3102486729621887,0.1951543986797332,-0.6817124485969543
1,0.1795825064182281,0.1162500008940696,0.0606999993324279,0.7235852479934692,0.3139925301074981,0.2140823006629943,-0.6762458086013794
1,0.1157824993133544,0.0914724990725517,0.0537424981594085,0.6077274084091187,0.1848303228616714,0.1172951236367225,-0.6603509783744812
1,0.2734949886798858,0.176997497677803,0.0911424979567527,0.7480745315551758,0.4251408278942108,0.2142044454813003,-0.7028781175613403
1,0.101620003581047,0.1771624982357025,0.1453724950551986,0.4140402376651764,0.1269744485616684,-0.27097287774086,-0.5108815431594849
1,0.2938725054264068,0.1511474996805191,0.0743400007486343,0.8073200583457947,0.4930435717105865,0.3207159340381622,-0.7156305313110352
1,0.3765099942684173,0.2223449945449829,0.1126750037074089,0.6954563856124878,0.5138527750968933,0.2574329376220703,-0.6263755559921265
1,0.2783074975013733,0.2225237488746643,0.1686649918556213,0.3161210715770721,0.2132511138916015,0.1104761883616447,-0.3701143860816955
1,0.3503575026988983,0.2854025065898895,0.1726800054311752,0.5793519020080566,0.4300120770931244,0.1021690517663955,-0.5585817694664001
1,0.1457024961709976,0.0899325013160705,0.0558875016868114,0.5988642573356628,0.22530397772789,0.2366795837879181,-0.5725271105766296
1,0.1222999989986419,0.1186425015330314,0.1058000028133392,0.3851097822189331,0.1496176421642303,0.0151799600571393,-0.3592853546142578
1,0.1678400039672851,0.1196049973368644,0.0787400007247924,0.3134433627128601,0.1656374782323837,0.1678060442209243,-0.3111859858036041
1,0.1557675004005432,0.171387493610382,0.1206500008702278,0.2916580140590668,0.141346275806427,-0.0477449335157871,-0.3355125188827514
1,0.1400925070047378,0.0967525020241737,0.0633675009012222,0.6423746347427368,0.2145633995532989,0.1829888820648193,-0.6357824802398682
1,0.1564275026321411,0.1168000027537345,0.0786850005388259,0.3927259743213653,0.1706600785255432,0.1450348049402237,-0.3617192804813385
1,0.1280200034379959,0.1124825030565261,0.0765400007367134,0.4955389201641083,0.1761407852172851,0.0646043196320533,-0.4637967050075531
1,0.1275524944067001,0.1421412527561187,0.1212687492370605,0.2579276859760284,0.1034149453043937,-0.0552277453243732,-0.3211941123008728
1,0.1099662482738494,0.1248850002884864,0.0993375033140182,0.2961995005607605,0.1011934652924537,-0.0617226809263229,-0.3469910323619842
1,0.1647599935531616,0.1004649996757507,0.0560249984264373,0.6916028261184692,0.2679303884506225,0.2424167990684509,-0.6729450821876526
1,0.0861375033855438,0.055502500385046,0.0336675010621547,0.6118544340133667,0.1424822360277176,0.2162877917289734,-0.6106112003326416
1,0.1059512495994567,0.0914174988865852,0.0741337537765502,0.4767379462718963,0.1377780586481094,0.072963923215866,-0.4967342019081116
1,0.1529899984598159,0.1384975016117096,0.1066799983382225,0.2146160304546356,0.1124109402298927,0.0497191026806831,-0.2105195522308349
1,0.2905449867248535,0.1469125002622604,0.0772275030612945,0.7507324814796448,0.4478383958339691,0.3283347189426422,-0.6911816000938416
1,0.1830199956893921,0.1437225043773651,0.1010150015354156,0.5114377737045288,0.2079847007989883,0.1020388826727867,-0.5317884683609009
1,0.1915999948978424,0.1221349984407424,0.0722775012254715,0.5631725192070007,0.2877063155174255,0.180597722530365,-0.6237648725509644
1,0.1374112516641616,0.1431175023317337,0.1071199998259544,0.3812529742717743,0.1508207023143768,-0.0235567670315504,-0.4126357436180115
1,0.0784099996089935,0.0777775049209594,0.0642337501049041,0.2688020765781402,0.0727139338850975,0.0036726188845932,-0.3175594210624695
1,0.1889050006866455,0.165584996342659,0.1043149977922439,0.551581084728241,0.2434817254543304,0.0657846629619598,-0.5852389931678772
1,0.1043699979782104,0.1118500009179115,0.0922150015830993,0.3400095999240875,0.1090044602751731,-0.0345944091677665,-0.393899917602539
1,0.0645774975419044,0.1533475071191787,0.3797549903392792,0.1623543053865432,0.0390815772116184,-0.4073420166969299,-0.2495646178722381
0,0.3064124882221222,0.1648975014686584,0.0968625023961067,0.6405544281005859,0.4007166028022766,0.3002588450908661,-0.5854628682136536
0,0.1765024960041046,0.1977050006389618,0.1433649957180023,0.1822695583105087,0.0909709334373474,-0.0566597543656826,-0.2849979400634765
0,0.2818962335586548,0.1510924994945526,0.0808025002479553,0.7056732177734375,0.4259151220321655,0.3023594915866852,-0.6505959033966064
0,0.3064124882221222,0.1648975014686584,0.0968625023961067,0.6405544281005859,0.4007166028022766,0.3002588450908661,-0.5854628682136536
0,0.2818962335586548,0.1510924994945526,0.0808025002479553,0.7056732177734375,0.4259151220321655,0.3023594915866852,-0.6505959033966064
