folder,file,band,n,min,p25,median,mean,p75,max,std,iqr
S1_2020_11,S1_2020_100.tif,VV,254613.0,-23.55166244506836,-9.883380889892578,-8.658793449401855,-8.507376670837402,-7.159873962402344,1.7145448923110962,2.3630993366241455,2.7235069274902344
S1_2020_11,S1_2020_100.tif,VH,,,,,,,,,
S1_2020_11,S1_2020_100.tif,angle,1892971.0,44.16550064086914,44.799625396728516,45.196937561035156,45.191566467285156,45.593807220458984,45.999996185302734,0.4700830578804016,0.7941818237304688
S1_2020_11,S1_2020_100.tif,VVVH_ratio,254613.0,1.8122577667236328,5.517636775970459,5.979702949523926,6.0264458656311035,6.471321105957031,13.498634338378906,0.8480051755905151,0.9536843299865723
S1_2020_11,S1_2020_101.tif,VV,1083449.0,-19.893280029296875,-9.02617359161377,-7.883851051330566,-7.634199142456055,-6.455399513244629,4.544330596923828,2.0156240463256836,2.5707740783691406
S1_2020_11,S1_2020_101.tif,VH,498987.0,-64.50425720214844,-17.351975440979004,-14.717987060546875,-9.860879898071289,-11.567078590393066,91.94013214111328,14.204913139343262,5.7848968505859375
S1_2020_11,S1_2020_101.tif,angle,1516409.0,44.49407196044922,45.05677795410156,45.3645133972168,45.35906982421875,45.67724609375,45.999996185302734,0.3742469847202301,0.6204681396484375
S1_2020_11,S1_2020_101.tif,VVVH_ratio,1083449.0,0.7029982805252075,5.745192050933838,6.173587322235107,6.277856349945068,6.672779083251953,14.047199249267578,0.8207840919494629,0.9275870323181152
S1_2020_11,S1_2020_104.tif,VV,254654.0,-5.362695693969727,5.420836448669434,5.883254766464233,5.918729305267334,6.36602258682251,14.264278411865234,0.8366652131080627,0.9451861381530762
S1_2020_11,S1_2020_104.tif,VH,254654.0,-22.526460647583008,-10.250049591064453,-9.065394401550293,-8.900344848632812,-7.5778809785842896,0.9213809370994568,2.292795181274414,2.6721686124801636
S1_2020_11,S1_2020_104.tif,angle,1897454.0,44.160614013671875,44.79629898071289,45.19472122192383,45.18932342529297,45.59272289276123,45.999996185302734,0.4713734984397888,0.7964239120483398
S1_2020_11,S1_2020_104.tif,VVVH_ratio,,,,,,,,,
S1_2020_11,S1_2020_105.tif,VV,1088656.0,-20.154176712036133,-9.112701654434204,-7.914812803268433,-7.733225345611572,-6.532242298126221,5.316150665283203,2.026995897293091,2.5804593563079834
S1_2020_11,S1_2020_105.tif,VH,500976.0,-79.67405700683594,-16.548431873321533,-13.90300989151001,-9.688051223754883,-11.186843156814575,69.24290466308594,13.483979225158691,5.361588716506958
S1_2020_11,S1_2020_105.tif,angle,1521873.0,44.48957824707031,45.05352020263672,45.362388610839844,45.356929779052734,45.67617416381836,45.999996185302734,0.3754904866218567,0.6226539611816406
S1_2020_11,S1_2020_105.tif,VVVH_ratio,1088656.0,0.720096230506897,5.637334108352661,6.048800468444824,6.140430450439453,6.520462274551392,13.823160171508789,0.7796961665153503,0.8831281661987305
S1_2020_11,S1_2020_96.tif,VV,254683.0,-23.53021240234375,-9.481302738189697,-8.323781967163086,-8.192100524902344,-6.958617210388184,1.2260240316390991,2.2085673809051514,2.5226855278015137
S1_2020_11,S1_2020_96.tif,VH,,,,,,,,,
S1_2020_11,S1_2020_96.tif,angle,1893572.0,44.16389083862305,44.79848861694336,45.196157455444336,45.19081115722656,45.59344482421875,45.999996185302734,0.4704984426498413,0.7949562072753906
S1_2020_11,S1_2020_96.tif,VVVH_ratio,254683.0,1.5090751647949219,5.446859121322632,5.912285804748535,5.971481800079346,6.412316799163818,15.406338691711426,0.8435915112495422,0.9654576778411865
S1_2020_11,S1_2020_97.tif,VV,499462.0,-65.37407684326172,-18.00098180770874,-14.871572017669678,-6.665201663970947,12.668076515197754,70.56980895996094,17.123226165771484,30.669058322906494
S1_2020_11,S1_2020_97.tif,VH,1084982.0,-20.18231964111328,-9.165828704833984,-7.999310493469238,-7.745666027069092,-6.5521080493927,4.732681751251221,2.046095848083496,2.613720655441284
S1_2020_11,S1_2020_97.tif,angle,1518021.0,44.49279022216797,45.055763244628906,45.363853454589844,45.35842514038086,45.67691421508789,45.999996185302734,0.37462764978408813,0.6211509704589844
S1_2020_11,S1_2020_97.tif,VVVH_ratio,1084982.0,0.9246881008148193,5.700832009315491,6.128331184387207,6.211343288421631,6.609964847564697,13.862725257873535,0.7856032252311707,0.9091328382492065
