idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,SR_B5,SR_B6,SR_B7,NDVI,EVI,NBR,NDWI,VV,VH,angle,VVVH_ratio,VV_Difference,VH_Difference,VHVV_Difference,l8_found,l8_file,l8_year,l8_bimonth_start_month,l8_bimonth_label,l8_selection_rule,s1_general_found,s1_general_file,s1_general_date,s1_general_scene_index,s1_difference_found,s1_difference_file,s1_difference_date,s1_difference_scene_index,s1_difference_selection_rule,SR_B5_norm,SR_B6_norm,SR_B7_norm,NDVI_norm,EVI_norm,NBR_norm,NDWI_norm,VV_norm,VH_norm,angle_norm,VVVH_ratio_norm,VV_Difference_norm,VH_Difference_norm,VHVV_Difference_norm
1547.0,5.46803,-73.53153,296.51,0.38,0.36,2019-01-26,0623,N20,VIIRS,n,2,280.8,0.71,N,0.0,2019-01-26,2019.0,1.0,26.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-26,SAMACA,2019-01-24,2.0,2.0,ventana_5dias,2019-01-26,<NA>,<NA>,<NA>,<NA>,150,2019-02-21 00:00:00,9,25,150,2018-12-23 00:00:00,60,25,26,-34,1,,288,0.3098500072956085,0.1993274986743927,0.11482000350952148,0.6462337374687195,0.4452475607395172,0.21098607778549194,-0.6057628393173218,-9.972020149230957,-15.970965385437012,45.67485427856445,5.998945713043213,-0.674125075340271,0.038779038935899734,0.7129042148590088,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,closest_to_fire_date,0.582547773249971,0.3890481709880877,0.20371165253602005,0.7008996434430355,0.6533104861923131,0.7514690011578451,0.35877743160417475,0.25410847786403984,0.2868129318355436,0.9781964755125846,0.2862607061186957,0.468763661499108,0.49763556918862484,0.5585761679318677
1686.0,5.47973,-73.51315,307.05,0.38,0.36,2019-02-19,0623,N,VIIRS,n,2,279.91,1.36,N,2.0,2019-02-19,2019.0,2.0,19.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-02-19,SAMACA,2019-02-17,2.0,2.0,ventana_5dias,2019-02-19,<NA>,<NA>,<NA>,<NA>,150,2019-03-17 00:00:00,17,25,150,2019-01-04 00:00:00,1,25,26,-46,1,,324,0.3350675106048584,0.2367275059223175,0.14949749410152435,0.6204057335853577,0.4410597085952759,0.2081252932548523,-0.5914105176925659,-6.361354827880859,-14.864326477050781,32.33014678955078,8.502971649169922,-0.8453131318092346,0.2684819996356964,1.1137948036193848,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-03-12_1_prepost_indices.tif,2019-03-12,1,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,closest_to_fire_date,0.6394195244798561,0.4841597348684895,0.28094566141045696,0.6654781843234486,0.6467342591056977,0.7480689623587525,0.3820619068510753,0.5243532372276826,0.3584971842002878,0.08235361904652154,0.6481381993432993,0.4529040691520567,0.5283119745544579,0.5988679854381193
1725.0,5.47732,-73.52555,303.07,0.45,0.39,2019-01-24,0610,N,VIIRS,n,2,283.46,1.55,N,2.0,2019-01-24,2019.0,1.0,24.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-24,SAMACA,2019-01-24,0.0,0.0,exacta,2019-01-24,<NA>,<NA>,<NA>,<NA>,150,2019-02-21 00:00:00,9,25,150,2018-12-23 00:00:00,60,25,28,-32,1,,334,0.12356500327587128,0.1187250018119812,0.08822750300168991,0.4090915620326996,0.14718326926231384,0.019976068288087845,-0.4532998204231262,-9.955958366394043,-15.450862884521484,45.717796325683594,5.494904518127441,0.10231414437294006,-0.6122302412986755,-0.7145441770553589,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,closest_to_fire_date,0.16242868863850565,0.18406881153423327,0.14448460394764906,0.37567428299045996,0.18525707846621323,0.5244538462761814,0.6061256643379161,0.2553106420779443,0.3205033783295422,0.9810792158188357,0.213417545244653,0.5406963054049441,0.4106944844217854,0.41510936746530935
1726.0,5.47736,-73.52726,302.27,0.41,0.37,2019-01-23,0629,N,VIIRS,n,2,283.32,1.12,N,2.0,2019-01-23,2019.0,1.0,23.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-23,SAMACA,2019-01-24,-1.0,1.0,ventana_5dias,2019-01-23,<NA>,<NA>,<NA>,<NA>,150,2019-02-21 00:00:00,9,25,150,2018-12-23 00:00:00,60,25,29,-31,1,,335,0.23463749885559082,0.19979499280452728,0.1344275027513504,0.39504504203796387,0.24004319310188293,0.08587358891963959,-0.42882871627807617,-11.433333396911621,-16.49934959411621,45.7091064453125,5.06601619720459,0.15386195480823517,0.5681573748588562,0.4142954647541046,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,closest_to_fire_date,0.4129248325123233,0.3902370503785984,0.24738164550829597,0.35641037719220714,0.3310759673337534,0.602772966262889,0.6458263367188164,0.14473466117734152,0.25258602487115744,0.9804958559167624,0.1514353476125686,0.5454719146194518,0.5683330664049814,0.5285642654269969
1727.0,5.47744,-73.52711,302.55,0.41,0.37,2019-01-23,0629,N,VIIRS,n,2,283.59,1.33,N,2.0,2019-01-23,2019.0,1.0,23.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-23,SAMACA,2019-01-24,-1.0,1.0,ventana_5dias,2019-01-23,<NA>,<NA>,<NA>,<NA>,150,2019-02-21 00:00:00,9,25,150,2018-12-23 00:00:00,60,25,29,-31,1,,336,0.23463749885559082,0.19979499280452728,0.1344275027513504,0.39504504203796387,0.24004319310188293,0.08587358891963959,-0.42882871627807617,-11.229175567626953,-16.57233428955078,45.710601806640625,5.343158721923828,0.40625932812690735,0.5197907090187073,0.11353097856044769,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,closest_to_fire_date,0.4129248325123233,0.3902370503785984,0.24738164550829597,0.35641037719220714,0.3310759673337534,0.602772966262889,0.6458263367188164,0.16001510911057967,0.24785832798046603,0.9805962409394194,0.19148750548536977,0.5688550847591654,0.5618737876782901,0.498335699005549
1733.0,5.47778,-73.52753,296.98,0.46,0.47,2019-02-15,0558,N,VIIRS,n,2,279.94,0.89,N,2.0,2019-02-15,2019.0,2.0,15.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-02-15,SAMACA,2019-02-17,-2.0,2.0,ventana_5dias,2019-02-15,<NA>,<NA>,<NA>,<NA>,150,2019-03-17 00:00:00,17,25,150,2019-01-04 00:00:00,1,25,30,-42,1,,337,0.18328124284744263,0.132750004529953,0.08507874608039856,0.5402159094810486,0.24361790716648102,0.1633577197790146,-0.5488796234130859,-11.517802238464355,-17.077072143554688,32.218894958496094,5.559270858764648,-0.2292894423007965,-0.2986610531806946,-0.0693715438246727,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,closest_to_fire_date,0.29710368321074404,0.21973564798938394,0.13747166512621817,0.5555029578543434,0.3366893774181664,0.6948627578617484,0.4510618624659872,0.1384124851439758,0.2151631503301357,0.07488517822822996,0.22271965736009827,0.5099751335314903,0.4525710692757082,0.47995294006834854
1739.0,5.47806,-73.52402,297.04,0.38,0.36,2019-02-19,0623,N,VIIRS,n,2,279.13,0.89,N,2.0,2019-02-19,2019.0,2.0,19.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-02-19,SAMACA,2019-02-17,2.0,2.0,ventana_5dias,2019-02-19,<NA>,<NA>,<NA>,<NA>,150,2019-03-17 00:00:00,17,25,150,2019-01-04 00:00:00,1,25,26,-46,1,,338,0.1428699940443039,0.11754249781370163,0.072222501039505,0.5335363745689392,0.19763384759426117,0.09725914150476456,-0.5447075366973877,-6.868638038635254,-13.766936302185059,32.24684524536133,6.8982977867126465,-1.8023039102554321,-0.44294506311416626,1.359358787536621,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-03-12_1_prepost_indices.tif,2019-03-12,1,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,closest_to_fire_date,0.20596625137870017,0.18106159809104766,0.10883812427221837,0.5463424019749342,0.2644801380047843,0.6163046811207986,0.45783044335481254,0.4863849912069529,0.4295823355007967,0.07676150746549584,0.41623351081306964,0.3642443580769698,0.43330220672799546,0.623548582846744
1743.0,5.47861,-73.52748,303.02,0.38,0.36,2019-02-19,0623,N,VIIRS,n,2,279.41,0.8,N,2.0,2019-02-19,2019.0,2.0,19.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-02-19,SAMACA,2019-02-17,2.0,2.0,ventana_5dias,2019-02-19,<NA>,<NA>,<NA>,<NA>,150,2019-03-17 00:00:00,17,25,150,2019-01-04 00:00:00,1,25,26,-46,1,,339,0.13948750495910645,0.0946900025010109,0.06560875475406647,0.5671075582504272,0.21092166006565094,0.19719044864177704,-0.5764535665512085,-9.295381546020508,-13.80887508392334,32.2212028503418,4.51349401473999,-0.34113165736198425,-0.8860909938812256,-0.5449594855308533,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-03-12_1_prepost_indices.tif,2019-03-12,1,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,closest_to_fire_date,0.1983378959688849,0.12294565834399936,0.09410793098018605,0.592383138058918,0.28534612593522724,0.7350729133560014,0.4063273022153574,0.3047523399299887,0.4268656858409895,0.07504010919432057,0.07158579835008898,0.4996135932777561,0.3741208876582944,0.43215360755058496
1893.0,5.46777,-73.53305,296.42,0.41,0.37,2019-01-23,0629,N,VIIRS,n,2,281.83,0.98,N,0.0,2019-01-23,2019.0,1.0,23.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-23,SAMACA,2019-01-24,-1.0,1.0,ventana_5dias,2019-01-23,<NA>,<NA>,<NA>,<NA>,150,2019-02-21 00:00:00,9,25,150,2018-12-23 00:00:00,60,25,29,-31,1,,357,0.15661999583244324,0.0946900025010109,0.0555575005710125,0.7124759554862976,0.2738381326198578,0.2585459351539612,-0.6543879508972168,-10.58750057220459,-17.111997604370117,45.66706085205078,6.524497032165527,-0.9144649505615234,-0.8880615234375,0.026403509080410004,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,closest_to_fire_date,0.23697593031145564,0.12294565834399936,0.07172169017900659,0.7917466182265545,0.38414450676493633,0.8079938315322429,0.2798905283865846,0.20804207624658164,0.21290079941505793,0.9776732954072572,0.3622124729039272,0.4464975494561729,0.373857727082264,0.4895788855544617
1911.0,5.46169,-73.5129,299.83,0.41,0.37,2019-02-16,0629,N20,VIIRS,n,2,282.11,1.05,N,0.0,2019-02-16,2019.0,2.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-02-16,SAMACA,2019-02-17,-1.0,1.0,ventana_5dias,2019-02-16,77,2019-02-16 00:00:00,7,7,150,2019-03-17 00:00:00,17,25,150,2019-01-04 00:00:00,1,25,29,-43,1,,366,0.1651725023984909,0.10043749958276749,0.09678000211715698,0.6412845253944397,0.2628243863582611,0.2415289580821991,-0.6305787563323975,-6.791829586029053,-14.865752220153809,32.307472229003906,8.073922157287598,0.8696650862693787,1.8097578287124634,0.9400928020477295,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-03-12_1_prepost_indices.tif,2019-03-12,1,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,closest_to_fire_date,0.25626396290736336,0.13756205753932965,0.1635328044173488,0.6941121149156684,0.36684950827980184,0.787769175789182,0.31851735239371487,0.49213381585401134,0.3584048294785893,0.08083145431521153,0.5861327095631771,0.6117869724562973,0.7341465095960478,0.5814099319342014
2068.0,5.46142,-73.51508,296.54,0.41,0.37,2019-01-23,0629,N,VIIRS,n,2,281.21,0.68,N,0.0,2019-01-23,2019.0,1.0,23.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-23,SAMACA,2019-01-24,-1.0,1.0,ventana_5dias,2019-01-23,<NA>,<NA>,<NA>,<NA>,150,2019-02-21 00:00:00,9,25,150,2018-12-23 00:00:00,60,25,29,-31,1,,404,0.22652499377727509,0.2409212589263916,0.17016375064849854,0.3946092128753662,0.2322271168231964,-0.037130601704120636,-0.4453716278076172,-8.358292579650879,-14.744913101196289,45.759037017822266,6.386620998382568,-3.302367925643921,-2.4206159114837646,0.8817518353462219,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,True,S1_2019-01-28_1_prepost_indices.tif,2019-01-28,1,closest_to_fire_date,0.39462911286842345,0.49482482389110605,0.32697372786802487,0.3558126653080138,0.3188023027523449,0.4565826411641088,0.6189879600371752,0.3748899349935468,0.36623237090446964,0.9838477425533904,0.34228686719781953,0.2252720239710826,0.1691879243523989,0.575546328124633
2069.0,5.46147,-73.51328,298.01,0.48,0.4,2019-03-01,0635,N,VIIRS,n,2,280.98,1.1,N,0.0,2019-01-03,2019.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-03,SAMACA,2019-01-03,0.0,0.0,exacta,2019-01-03,<NA>,<NA>,<NA>,<NA>,150,2019-01-28 00:00:00,3,25,150,2018-11-29 00:00:00,52,25,25,-35,1,,405,0.1717587560415268,0.10046499967575073,0.06728625297546387,0.6230003833770752,0.26192933320999146,0.2650319039821625,-0.6190633773803711,-6.522459506988525,-14.504131317138672,32.305442810058594,7.981672286987305,-0.7209388017654419,-0.9485065340995789,-0.22756755352020264,True,L8_2019_mar_abr.tif,2019,3,mar_abr,current_bimonth,True,S1_2019-03-12_1_prepost_indices.tif,2019-03-12,1,True,S1_2019-03-12_1_prepost_indices.tif,2019-03-12,1,closest_to_fire_date,0.27111760540044344,0.1376319927356828,0.09784406961958741,0.6690365809359786,0.36544399715981035,0.8157023972873363,0.33719931641162326,0.5122951561365421,0.3818293845666673,0.08069521749874839,0.572800918013844,0.46442663803693557,0.3657854077540192,0.4640533282251795
2071.0,5.462,-73.51379,296.51,0.4,0.37,2019-02-14,0617,N,VIIRS,n,2,275.24,0.66,N,0.0,2019-02-14,2019.0,2.0,14.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-02-14,SAMACA,2019-02-17,-3.0,3.0,ventana_5dias,2019-02-14,<NA>,<NA>,<NA>,<NA>,77,2019-03-12 00:00:00,15,7,150,2019-01-04 00:00:00,1,25,26,-41,1,,406,0.1581050008535385,0.1821262538433075,0.21276125311851501,0.36434033513069153,0.16366071999073029,-0.07528328895568848,-0.41763952374458313,-6.3333821296691895,-15.230635643005371,32.30093765258789,8.897253036499023,0.17627695202827454,0.20080488920211792,0.024527456611394882,True,L8_2019_mar_abr.tif,2019,3,mar_abr,next_bimonth,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,True,S1_2019-02-16_1_prepost_indices.tif,2019-02-16,1,closest_to_fire_date,0.2403249865244822,0.3453038667228801,0.42184725613182655,0.314300831080691,0.2111317879990191,0.41123822058449483,0.6639791125129106,0.526446888791638,0.3347689396059425,0.08039278200956987,0.7051190628452475,0.5475485356507477,0.5192738216837947,0.48939033145558036
1715.0,5.47884,-73.52673,302.78,0.38,0.36,2019-07-13,0623,N,VIIRS,n,2,278.53,1.19,N,2.0,2019-07-13,2019.0,7.0,13.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-07-13,SAMACA,2019-07-17,-4.0,4.0,ventana_5dias,2019-07-13,<NA>,<NA>,<NA>,<NA>,150,2019-08-08 00:00:00,47,25,77,2019-06-04 00:00:00,37,7,26,-39,1,,332,0.15290750563144684,0.1441349983215332,0.10241749882698059,0.517014741897583,0.2086499035358429,0.029532834887504578,-0.5085772275924683,-9.643274307250977,-16.110322952270508,32.22950744628906,6.467047691345215,-0.274601548910141,0.7415330410003662,1.0161347389221191,True,L8_2019_jul_ago.tif,2019,7,jul_ago,current_bimonth,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,True,S1_2019-07-10_0_prepost_indices.tif,2019-07-10,0,closest_to_fire_date,0.22860334018763445,0.2486887055946319,0.1760886861574346,0.5236840370892812,0.2817787634040399,0.5358120513013688,0.5164464157397451,0.2787138713443911,0.27778582921505407,0.07559760458800527,0.3539099936270478,0.5057772265394179,0.5914870658089298,0.5890525853894467
1578.0,5.47086,-73.55308,295.21,0.4,0.37,2019-07-16,0616,N20,VIIRS,n,2,278.19,1.36,N,2.0,2019-07-16,2019.0,7.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-07-16,SAMACA,2019-07-17,-1.0,1.0,ventana_5dias,2019-07-16,<NA>,<NA>,<NA>,<NA>,77,2019-08-15 00:00:00,48,7,77,2019-06-16 00:00:00,39,7,30,-30,1,,299,0.12301500141620636,0.12087000161409378,0.10244499891996384,0.46435534954071045,0.1531526744365692,0.00879512820392847,-0.5105912685394287,-5.453176021575928,-12.179807662963867,32.013755798339844,6.7266316413879395,-0.718389630317688,-1.2274419069290161,-0.509052574634552,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,closest_to_fire_date,0.16118829744849583,0.1895237379022863,0.17614993460388376,0.4514650409154098,0.19463089651084045,0.5111653131170721,0.513178938337702,0.5923270152230535,0.532391055713928,0.06111399205882767,0.3914246166856679,0.46466280416217837,0.3285341048464849,0.4357624592961962
1579.0,5.46761,-73.53213,302.35,0.4,0.37,2019-07-16,0616,N20,VIIRS,n,2,279.8,1.18,N,0.0,2019-07-16,2019.0,7.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-07-16,SAMACA,2019-07-17,-1.0,1.0,ventana_5dias,2019-07-16,<NA>,<NA>,<NA>,<NA>,77,2019-08-15 00:00:00,48,7,77,2019-06-16 00:00:00,39,7,30,-30,1,,300,0.19476249814033508,0.11468250304460526,0.07291000336408615,0.6927957534790039,0.30552011728286743,0.2587858736515045,-0.6869491934776306,-9.913389205932617,-16.06041717529297,32.17341232299805,6.147027492523193,-0.9826939702033997,-1.3537859916687012,-0.3710922300815582,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,closest_to_fire_date,0.32299677368908153,0.17378837556530555,0.11036933543344758,0.764756477059833,0.43389505156034275,0.8082789981333294,0.22706482766063218,0.25849678410478516,0.2810185533531683,0.07183188581715841,0.30766122852436384,0.4401765218092746,0.3116610861128906,0.4496282700228017
1580.0,5.4703,-73.54952,315.8,0.4,0.37,2019-07-16,0616,N20,VIIRS,n,2,278.28,1.36,N,2.0,2019-07-16,2019.0,7.0,16.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-07-16,SAMACA,2019-07-17,-1.0,1.0,ventana_5dias,2019-07-16,<NA>,<NA>,<NA>,<NA>,77,2019-08-15 00:00:00,48,7,77,2019-06-16 00:00:00,39,7,30,-30,1,,301,0.12584750354290009,0.1485075056552887,0.15315499901771545,0.26197701692581177,0.10465899109840393,-0.08259372413158417,-0.356224924325943,-10.986640930175781,-17.355743408203125,32.042503356933594,6.3691020011901855,-0.7763031125068665,-1.1089428663253784,-0.3326401710510254,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,closest_to_fire_date,0.1675762952741314,0.25980838286729036,0.2890916881941985,0.17391607244763405,0.11848076921068845,0.40254977761715977,0.7636150290809357,0.17816791722264036,0.19711178677290117,0.06304384290256122,0.33975505205312706,0.45929745194156296,0.3443594324519497,0.45349292384265955
1584.0,5.46984,-73.54903,298.9,0.47,0.48,2019-07-17,0557,N20,VIIRS,n,2,276.42,1.39,N,2.0,2019-07-17,2019.0,7.0,17.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-07-17,SAMACA,2019-07-17,0.0,0.0,exacta,2019-07-17,<NA>,<NA>,<NA>,<NA>,77,2019-08-15 00:00:00,48,7,77,2019-06-16 00:00:00,39,7,29,-31,1,,305,0.12766249477863312,0.11465500295162201,0.10989750176668167,0.40047991275787354,0.1464746594429016,0.05367954075336456,-0.4661632478237152,-9.620203018188477,-15.978474617004395,32.046546936035156,6.35827112197876,-1.0957114696502686,-1.0482475757598877,0.04746409133076668,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,True,S1_2019-07-22_1_prepost_indices.tif,2019-07-22,1,closest_to_fire_date,0.17166955259533373,0.1737184403689524,0.1927482138096147,0.36386395555989254,0.18414434121385626,0.564510380705382,0.585256695210114,0.28044067081374013,0.2863265097093538,0.06331529219852162,0.33818979214031963,0.4297060981928034,0.35246517619818457,0.4916955956005386
1846.0,5.47668,-73.52634,296.3,0.4,0.37,2019-08-01,0616,N20,VIIRS,n,2,280.26,1.04,N,2.0,2019-01-08,2019.0,1.0,8.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-08,SAMACA,2019-01-03,5.0,5.0,ventana_5dias,2019-01-08,<NA>,<NA>,<NA>,<NA>,150,2019-01-28 00:00:00,3,25,77,2018-12-06 00:00:00,54,7,20,-33,1,,341,0.11289499700069427,0.10634999722242355,0.07975749671459198,0.3758664131164551,0.1244368925690651,0.029852448031306267,-0.4345208704471588,-10.509360313415527,-16.001083374023438,32.222923278808594,5.491722583770752,0.17145812511444092,0.6739792823791504,0.5025213956832886,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,closest_to_fire_date,0.13836516676397514,0.15259806791277886,0.12562013222329885,0.3301081115049013,0.14953821032560982,0.5361919111188373,0.636591675852317,0.21389058159217453,0.28486199239343035,0.07515560318722447,0.21295769760010938,0.5471020989540483,0.5824653863445611,0.5374314805923861
1850.0,5.46982,-73.54854,315.74,0.4,0.37,2019-08-01,0616,N20,VIIRS,n,2,278.89,1.97,N,2.0,2019-01-08,2019.0,1.0,8.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-08,SAMACA,2019-01-03,5.0,5.0,ventana_5dias,2019-01-08,<NA>,<NA>,<NA>,<NA>,150,2019-01-28 00:00:00,3,25,77,2018-12-06 00:00:00,54,7,20,-33,1,,345,0.21788999438285828,0.1896750032901764,0.13206249475479126,0.5031042695045471,0.26582202315330505,0.06922820210456848,-0.5035321116447449,-9.344171524047852,-15.737665176391602,32.04497528076172,6.393493175506592,0.754788875579834,0.5528973937034607,-0.20189157128334045,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,closest_to_fire_date,0.3751550383969293,0.36450101180559547,0.24211427911366745,0.5046067118949222,0.37155672802119366,0.5829899450702749,0.5246313547673017,0.3011005930363091,0.30192531486782526,0.06320978549103513,0.3432800223384104,0.601144349895532,0.5662951241583001,0.4666339126030277
1902.0,5.45581,-73.56912,296.43,0.4,0.37,2019-08-01,0616,N20,VIIRS,n,2,279.09,0.67,N,0.0,2019-01-08,2019.0,1.0,8.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-08,SAMACA,2019-01-03,5.0,5.0,ventana_5dias,2019-01-08,<NA>,<NA>,<NA>,<NA>,150,2019-01-28 00:00:00,3,25,77,2018-12-06 00:00:00,54,7,20,-33,1,,362,0.20309500396251678,0.16074499487876892,0.10241749882698059,0.6209022402763367,0.2892312705516815,0.11639734357595444,-0.604526937007904,-6.889847755432129,-14.645915031433105,31.837108612060547,7.756067276000977,0.9061028957366943,1.2715411186218262,0.365438312292099,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,closest_to_fire_date,0.3417886498089853,0.2909294126119932,0.1760886861574346,0.6661591115656984,0.40831650881483306,0.6390504100947915,0.3607824965325963,0.4847975234408185,0.37264512447995646,0.04925549908898031,0.5401968724020296,0.6151627266770711,0.662268663863866,0.5236538396747702
1907.0,5.45861,-73.56496,295.57,0.4,0.37,2019-08-01,0616,N20,VIIRS,n,2,279.33,0.67,N,0.0,2019-01-08,2019.0,1.0,8.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2019-01-08,SAMACA,2019-01-03,5.0,5.0,ventana_5dias,2019-01-08,<NA>,<NA>,<NA>,<NA>,150,2019-01-28 00:00:00,3,25,77,2018-12-06 00:00:00,54,7,20,-33,1,,364,0.08118750154972076,0.06903249770402908,0.0475274994969368,0.4154335558414459,0.10158979892730713,0.0809146836400032,-0.4473537802696228,-3.8287415504455566,-11.985045433044434,31.879730224609375,8.156303405761719,0.981717050075531,0.45131945610046387,-0.5303977131843567,True,L8_2019_sep_oct.tif,2019,9,sep_oct,next_bimonth,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,True,S1_2019-08-03_0_prepost_indices.tif,2019-08-03,0,closest_to_fire_date,0.0668568667036342,0.057696328568929395,0.05383720189484208,0.3843719227866927,0.11366118532988,0.5968793136053018,0.6157722168881682,0.7139098437828838,0.54500708135234,0.0521167283189478,0.5980383049711232,0.622167944729175,0.5527295785482579,0.433617149699995
