idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,SR_B5,SR_B6,SR_B7,NDVI,EVI,NBR,NDWI,VV,VH,angle,VVVH_ratio,VV_Difference,VH_Difference,VHVV_Difference,l8_found,l8_file,l8_year,l8_bimonth_start_month,l8_bimonth_label,l8_selection_rule,s1_found,s1_file,s1_date,s1_scene_index,SR_B5_norm,SR_B6_norm,SR_B7_norm,NDVI_norm,EVI_norm,NBR_norm,NDWI_norm,VV_norm,VH_norm,angle_norm,VVVH_ratio_norm,VV_Difference_norm,VH_Difference_norm,VHVV_Difference_norm
2646.0,5.65655,-73.67361,345.31,0.6,0.53,2020-02-13,1745,N20,VIIRS,n,2,296.22,9.25,D,0.0,2020-02-13,2020.0,2.0,13.0,573.0,Sutamarchán,Boyacá,SUTAMARCHAN,BOYACA,1.0,2020-02-13,SUTAMARCHAN,2020-02-12,1.0,1.0,ventana_5dias,2020-02-13,<NA>,<NA>,<NA>,<NA>,150,2020-03-11 00:00:00,20,25,150,2020-01-11 00:00:00,2,25,27,-33,1,,487,0.31137627363204956,0.16920125484466553,0.08950625360012054,0.7805877923965454,0.4753534495830536,0.29591789841651917,-0.7366045713424683,-8.031805276870728,-14.623002529144287,32.219961166381836,6.352420091629028,-0.04182565584778786,-0.16214609146118164,-0.016980957239866257,True,L8_2020_mar_abr.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-23_2_prepost_indices.tif,2020-02-23,2,0.5103986951795719,0.2972853530332422,0.09765685828869522,0.8347786798788114,0.5206012748458981,0.7465385051451553,0.15138693858203972,0.3755413768815358,0.3340547075799096,0.0756830769234706,0.3379989895138135,0.5263302101306602,0.5019030732497866,0.4852184963395691
2658.0,5.59857,-72.99591,333.87,0.55,0.51,2020-03-13,1842,N20,VIIRS,n,2,296.91,6.9,D,0.0,2020-03-13,2020.0,3.0,13.0,565.0,Iza,Boyacá,IZA,BOYACA,1.0,2020-03-13,IZA,2020-03-13,0.0,0.0,exacta,2020-03-13,<NA>,<NA>,<NA>,<NA>,77,2020-04-11 00:00:00,29,7,77,2020-02-11 00:00:00,10,7,29,-31,1,,488,0.14933250099420547,0.12791000306606293,0.09592749923467636,0.5005685985088348,0.19376284629106522,0.08835652843117714,-0.5236862301826477,-11.394518852233887,-16.824703216552734,35.97715377807617,5.430185317993164,1.327409267425537,0.9033225774765015,-0.42408692836761475,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-04-11_1_prepost_indices.tif,2020-04-11,1,0.19209161608763947,0.20249368663382836,0.10670022920306559,0.47260730330449,0.19201656666527528,0.5378076815633626,0.4948395722053672,0.1659263773735742,0.20671262229435014,0.3277089359648529,0.20485091198133842,0.642362349176075,0.5718563789551431,0.44430199703958395
2555.0,5.44904,-73.59012,296.73,0.47,0.47,2020-07-03,0558,N20,VIIRS,n,2,277.55,1.11,N,0.0,2020-03-07,2020.0,3.0,7.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-03-07,SAMACA,2020-03-05,2.0,2.0,ventana_5dias,2020-03-07,<NA>,<NA>,<NA>,<NA>,150,2020-04-04 00:00:00,27,25,77,2020-01-30 00:00:00,8,7,28,-37,1,,474,0.12103500217199326,0.08954750001430511,0.05847249925136566,0.5807620882987976,0.1863160878419876,0.1495257318019867,-0.5664159059524536,-7.73178768157959,-13.408709526062012,31.243017196655273,5.676921367645264,0.17707577347755432,0.06057994067668915,-0.1164959967136383,True,L8_2020_jul_ago.tif,2020,7,jul_ago,current_bimonth,True,S1_2020-07-04_0_prepost_indices.tif,2020-07-04,0,0.13650605393316897,0.1144255018515701,0.05395042383446198,0.5763280025404729,0.1833270332672289,0.599321527797529,0.4259135247964457,0.39424299588057293,0.4042870529865743,0.010151397115710498,0.2404735447515335,0.5448804243072,0.5165261425796579,0.47521666062174106
2169.0,5.47093,-73.55338,333.17,0.38,0.36,2020-09-01,1816,N20,VIIRS,l,2,304.46,4.93,D,2.0,2020-01-09,2020.0,1.0,9.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-09,SAMACA,2020-01-06,3.0,3.0,ventana_5dias,2020-01-09,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,150,2019-12-06 00:00:00,83,25,21,-34,1,,414,0.14933250099420547,0.12791000306606293,0.09592749923467636,0.5005685985088348,0.19376284629106522,0.08835652843117714,-0.5236862301826477,-4.610857009887695,-10.186930656433105,31.506500244140625,5.57607364654541,0.15915054082870483,0.25496378540992737,0.09581300616264343,True,L8_2020_sep_oct.tif,2020,9,sep_oct,current_bimonth,True,S1_2020-09-02_0_prepost_indices.tif,2020-09-02,0,0.19209161608763947,0.20249368663382836,0.10670022920306559,0.47260730330449,0.19201656666527528,0.5378076815633626,0.4948395722053672,0.5887864402000698,0.5906284762026479,0.027825375601309457,0.22591360776820033,0.5433613985711631,0.5292884066529547,0.4965549405381562
2175.0,5.47285,-73.55274,320.91,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,281.61,2.45,N,2.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,415,0.14933250099420547,0.12791000306606293,0.09592749923467636,0.5005685985088348,0.19376284629106522,0.08835652843117714,-0.5236862301826477,-3.380577325820923,-10.320231437683105,44.93843078613281,6.939654350280762,-0.4509972035884857,0.696519672870636,1.1475169658660889,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.19209161608763947,0.20249368663382836,0.10670022920306559,0.47260730330449,0.19201656666527528,0.5378076815633626,0.4948395722053672,0.6654760153276396,0.5829186182952364,0.9288156050862921,0.4227812107397925,0.49165606538464646,0.558278741969277,0.6022572573373719
2176.0,5.47231,-73.54931,304.73,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,280.78,1.27,N,2.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,416,0.14933250099420547,0.12791000306606293,0.09592749923467636,0.5005685985088348,0.19376284629106522,0.08835652843117714,-0.5236862301826477,-7.784482479095459,-15.650017738342285,44.95572280883789,7.865535259246826,0.014556625857949257,-0.08008576929569244,-0.09464219212532043,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.19209161608763947,0.20249368663382836,0.10670022920306559,0.47260730330449,0.19201656666527528,0.5378076815633626,0.4948395722053672,0.3909582617788384,0.27465414550205614,0.9299755234953846,0.5564557007688659,0.5311081752843227,0.5072907406398055,0.477413094090066
2177.0,5.46903,-73.54984,301.89,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,280.09,1.27,N,2.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,417,0.14933250099420547,0.12791000306606293,0.09592749923467636,0.5005685985088348,0.19376284629106522,0.08835652843117714,-0.5236862301826477,-10.236903190612793,-16.30832290649414,44.95012664794922,6.071419715881348,0.6791725754737854,0.22040806710720062,-0.4587641954421997,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.19209161608763947,0.20249368663382836,0.10670022920306559,0.47260730330449,0.19201656666527528,0.5378076815633626,0.4948395722053672,0.23808643528600246,0.23657905502943075,0.929600142885162,0.297429428609922,0.5874292703475921,0.5270196522570991,0.4408167315937047
2178.0,5.4663,-73.53264,303.44,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,281.68,1.56,N,0.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,418,0.12850125133991241,0.10408124327659607,0.08499625325202942,0.44622957706451416,0.15263627469539642,0.1427382081747055,-0.45004594326019287,-9.21838665008545,-15.388483047485352,38.36479187011719,6.170096397399902,-0.2771097421646118,0.8865857124328613,1.1636954545974731,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.15117221435220807,0.14779038384257176,0.0913051925383242,0.40232627033328944,0.14402646199470226,0.5924957615342628,0.6136266637566299,0.30157573919391356,0.2897808033164921,0.48786749141224095,0.3116759207365217,0.5063916916524565,0.5707575207051727,0.6038832888127118
2183.0,5.47341,-73.53503,297.2,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,282.26,1.32,N,0.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,419,0.14091750979423523,0.12019624561071396,0.08934125304222107,0.44666221737861633,0.1734631508588791,0.07472037523984909,-0.49186888337135315,-8.711226463317871,-15.298794746398926,38.35358810424805,6.587568283081055,1.4396114349365234,0.34986722469329834,-1.0897438526153564,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.17556181536871146,0.18478533699807467,0.0974244795056546,0.4028858388969457,0.16832909477608038,0.5240946988136612,0.5461632463318874,0.3331896069579151,0.29496820020081066,0.4871159625422863,0.37194861982718747,0.651870620752079,0.5355192884181582,0.37739963498489837
2195.0,5.4745,-73.54192,312.09,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,282.12,1.96,N,2.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,420,0.1290374994277954,0.10126250237226486,0.08049999922513962,0.4687344431877136,0.17847564816474915,0.120603546500206,-0.4742719829082489,-8.521524429321289,-14.08458423614502,38.30515670776367,5.5630598068237305,0.28806376457214355,0.9363114833831787,0.6482477188110352,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.15222558135140865,0.14131944542437136,0.08497288644002174,0.43143362626235626,0.17417811795103919,0.570236387541169,0.5745483153435054,0.3450146972820467,0.36519577438273726,0.48386726981741585,0.22403472856109122,0.5542858037612032,0.5740222643415954,0.5520778169792695
2196.0,5.4756,-73.52762,297.04,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,282.28,0.6,N,2.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,421,0.10318750143051147,0.078148752450943,0.0556812509894371,0.5361409783363342,0.15588092803955078,0.1350071281194687,-0.5238595008850098,-8.664305686950684,-14.440352439880371,38.41228485107422,5.776047706604004,0.11919477581977844,-0.1314302384853363,-0.25062528252601624,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.10144771298224114,0.08825757935334061,0.05001936516091263,0.5186159271823102,0.14781260918772748,0.5847211226059288,0.4945600740713321,0.3361144170241602,0.34461883347471417,0.4910532368773195,0.2547849563817352,0.5399754544921891,0.5039197214308752,0.4617358934056603
2205.0,5.47505,-73.54535,300.22,0.38,0.36,2020-10-27,0622,N20,VIIRS,n,2,280.95,0.85,N,0.0,2020-10-27,2020.0,10.0,27.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-27,SAMACA,2020-10-25,2.0,2.0,ventana_5dias,2020-10-27,<NA>,<NA>,<NA>,<NA>,77,2020-11-25 00:00:00,103,7,77,2020-09-26 00:00:00,84,7,29,-31,1,,422,0.14933250099420547,0.12791000306606293,0.09592749923467636,0.5005685985088348,0.19376284629106522,0.08835652843117714,-0.5236862301826477,-10.114398956298828,-16.06097984313965,38.28042984008789,5.946580410003662,0.6717861890792847,0.5646678805351257,-0.10711835324764252,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-11-06_0_prepost_indices.tif,2020-11-06,0,0.19209161608763947,0.20249368663382836,0.10670022920306559,0.47260730330449,0.19201656666527528,0.5378076815633626,0.4948395722053672,0.24572274579534217,0.250884896712913,0.48220863511021594,0.27940569533366455,0.5868033308549585,0.5496220174630169,0.47615916790368784
2207.0,5.47958,-73.52798,300.37,0.46,0.39,2020-10-17,0610,N20,VIIRS,n,2,280.53,1.47,N,2.0,2020-10-17,2020.0,10.0,17.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-10-17,SAMACA,2020-10-18,-1.0,1.0,ventana_5dias,2020-10-17,<NA>,<NA>,<NA>,<NA>,77,2020-11-13 00:00:00,99,7,77,2020-09-14 00:00:00,80,7,27,-33,1,,423,0.10593749582767487,0.07018750160932541,0.04582250118255615,0.6017352342605591,0.1678476780653,0.20882663130760193,-0.5802536606788635,-9.21209716796875,-14.277167320251465,31.740217208862305,5.065069675445557,-0.3365427255630493,-0.8398520946502686,-0.5033093094825745,True,L8_2020_nov_dic.tif,2020,11,nov_dic,next_bimonth,True,S1_2020-10-20_3_prepost_indices.tif,2020-10-20,3,0.10684960328528034,0.06998106310851858,0.036134780092898944,0.6034542614179672,0.16177646671391055,0.6589565436669189,0.4035922288558027,0.30196779452698036,0.35405714338666605,0.04350269771228931,0.1521371700232161,0.5013552029708171,0.4574083108963247,0.4363396905854341
